iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
703,719872,-13.11186,375.0,0.0,0.05,0.816556,0.000712,1.563589,0.002065,2682,-0.01,-0.02892,-0.00056,0.00063,-0.02055,0.0
704,720896,-16.39839,375.0,0.0,0.05,0.880716,-0.000348,0.047853,0.001466,2795,-0.01,-0.03428,-0.00093,0.0007,0.00045,0.0
705,721920,-13.74743,375.0,0.0,0.05,0.793243,-0.001402,1.473743,0.002331,2967,-0.01,-0.03144,1e-05,0.00041,-0.02021,0.0
706,722944,-17.99678,375.0,0.0,0.05,0.770186,0.023995,1.985186,0.001054,2944,-0.01,-0.03453,-0.00014,0.00083,-0.02296,0.0
707,723968,-11.7462,375.0,0.0,0.05,0.857617,-0.001235,0.073126,0.004508,3167,-0.01,-0.03626,-0.00047,0.00134,0.0,0.0
708,724992,-19.16239,375.0,0.0,0.05,0.835979,0.230836,10.177096,0.008137,2909,-0.01,-0.03368,-5e-05,0.00149,-0.05224,0.0
709,726016,-18.0334,375.0,0.0,0.05,0.800836,-0.021553,2.889537,0.004882,2821,-0.01,-0.03297,-0.00035,0.0004,-0.05173,0.0
710,727040,1.04837,216.5,0.5,0.06,0.806026,0.002212,6.432759,0.0039,3080,-0.01,-0.03531,-7e-05,0.00138,0.0,0.01838
711,728064,-24.9779,375.0,0.0,0.06,0.842204,0.001718,0.214339,0.002323,2602,-0.01,-0.03327,-0.00026,0.00076,0.00262,0.0
712,729088,-25.23217,258.33333,0.0,0.06,0.738779,-0.016315,0.518334,0.004743,2869,-0.01,-0.03045,-0.00043,0.00052,-0.00614,-0.00051
713,730112,-15.30112,375.0,0.0,0.06,0.836682,-0.00079,2.653465,0.002308,2442,-0.01,-0.03223,-0.00088,0.00085,-0.02527,0.0
714,731136,-12.68511,305.8,0.0,0.06,0.864681,-0.001714,3.06599,0.002312,2675,-0.01,-0.02894,-0.00121,0.00036,-0.03627,-0.00055
715,732160,-15.04237,375.0,0.0,0.05,0.864156,0.024683,0.117145,0.003139,2527,-0.01,-0.03228,-0.00097,0.00048,0.0008,0.0
716,733184,-26.84555,375.0,0.0,0.05,0.80813,-0.103173,0.080128,0.002419,2626,-0.01,-0.03061,-0.00077,0.00102,0.00042,0.0
717,734208,-19.79506,375.0,0.0,0.04,0.754484,-0.002045,1.527286,0.003067,2388,-0.01,-0.02729,0.00017,0.00057,-0.01977,0.0
718,735232,-12.26348,287.75,0.0,0.04,0.79301,-0.256832,0.495549,0.000947,2717,-0.01,-0.03204,-0.00026,0.00023,-0.00479,-0.00057
719,736256,-20.1188,375.0,0.0,0.04,0.778548,0.097017,3.607949,0.002295,3066,-0.01,-0.03243,-0.00043,0.00019,-0.02836,0.0
720,737280,-14.32865,375.0,0.0,0.03,0.787518,0.067231,0.197825,0.001386,2905,-0.01,-0.03396,-0.00038,0.00084,0.00036,0.0
721,738304,-13.71074,375.0,0.0,0.03,0.780384,0.093279,0.21756,0.00166,2763,-0.01,-0.03003,-0.00023,0.00062,0.0,0.0
722,739328,-20.65176,257.0,0.0,0.03,0.7456,0.025028,0.13703,0.00081,2812,-0.01,-0.02984,1e-05,0.00118,-0.00652,-0.00053
723,740352,-11.84414,375.0,0.0,0.03,0.852561,-0.016744,1.326602,0.004149,2795,-0.01,-0.02496,-0.00013,0.00058,-0.01995,0.0
724,741376,-14.51678,375.0,0.0,0.03,0.803947,-0.001532,0.09737,0.002245,2856,-0.01,-0.031,-0.00044,0.00039,0.00028,0.0
725,742400,-18.75425,375.0,0.0,0.02,0.796812,-0.00017,0.107461,0.0017,2949,-0.01,-0.02654,-0.00084,0.00072,0.00157,0.0
726,743424,-13.16308,375.0,0.0,0.02,0.747872,-0.001694,0.082921,0.002584,2727,-0.01,-0.02299,-0.00094,0.00075,0.00023,0.0
727,744448,-11.93773,375.0,0.0,0.02,0.782202,-0.0024,0.061731,0.00288,2586,-0.01,-0.02743,-0.00086,0.00122,0.0,0.0
728,745472,-13.05364,375.0,0.0,0.02,0.721145,-0.029961,1.967174,0.005144,2427,-0.01,-0.02646,-0.00033,0.00095,-0.0258,0.0
729,746496,-13.53905,305.0,0.0,0.01,0.681965,-0.02586,2.997592,0.005554,2627,-0.01,-0.0244,8e-05,0.00061,-0.04497,-0.00054
730,747520,-12.94668,261.0,0.0,0.01,0.724346,-0.001488,1.200815,0.003306,2973,-0.01,-0.02609,-4e-05,0.00097,-0.03195,-0.00062
731,748544,-25.17348,375.0,0.0,0.01,0.795143,-0.017203,0.136911,0.005599,2971,-0.01,-0.02592,3e-05,0.00125,0.0,0.0
732,749568,-16.28817,375.0,0.0,0.01,0.766077,-9.9e-05,0.205173,0.002069,2672,-0.01,-0.02362,-0.00043,0.0007,0.0015,0.0
733,750592,-15.68803,375.0,0.0,0.01,0.754832,0.063407,0.05991,0.001627,2687,-0.01,-0.02489,-0.00079,0.00097,0.00107,0.0
734,751616,-12.16923,375.0,0.0,0.01,0.822487,-0.001385,1.227734,0.006197,2602,-0.01,-0.02662,-0.00045,0.00111,-0.01144,0.0
735,752640,-13.73348,308.6,0.0,0.01,0.721733,0.138563,5.674552,0.003622,2717,-0.01,-0.02472,-0.00058,0.0006,-0.05247,-0.00058
736,753664,-16.35324,205.5,0.25,0.02,0.894735,-0.005791,5.650117,0.00176,2818,-0.01,-0.0289,-0.00042,0.0009,-0.06079,0.0169
737,754688,-22.50332,375.0,0.0,0.02,0.855811,-0.021094,1.753831,0.008833,2716,-0.01,-0.02933,-0.00077,0.00094,-0.02716,0.0
738,755712,-17.65185,261.0,0.0,0.02,0.764,-0.001216,2.253746,0.002532,2682,-0.01,-0.02447,-0.00106,0.00044,-0.05484,-0.00053
739,756736,-13.9048,375.0,0.0,0.02,0.76979,0.00274,0.567774,0.001965,2750,-0.01,-0.02875,-0.00064,0.00066,0.00165,0.0
740,757760,-20.64002,375.0,0.0,0.02,0.764302,0.00088,0.360818,0.001517,2645,-0.01,-0.02894,-0.00051,0.00023,0.00117,0.0
741,758784,-23.31813,375.0,0.0,0.02,0.842386,0.064749,0.15557,0.004022,2538,-0.01,-0.02489,-0.00116,0.00087,0.00126,0.0
742,759808,-12.83366,375.0,0.0,0.02,0.765313,0.000275,2.142085,0.00096,2202,-0.01,-0.02472,-0.0009,0.00101,-0.02406,0.0
743,760832,-12.87824,375.0,0.0,0.01,0.767832,-0.000739,0.130294,0.000435,2731,-0.01,-0.02737,-0.00103,0.00064,0.0001,0.0
744,761856,-13.50078,375.0,0.0,0.01,0.796472,-0.024315,1.590195,0.003403,2743,-0.01,-0.02549,-0.00068,0.00118,-0.02056,0.0
745,762880,-19.66352,375.0,0.0,0.01,0.82361,-0.000912,0.140706,0.001354,2650,-0.01,-0.02835,-0.00128,0.00057,0.00198,0.0
746,763904,-21.9478,375.0,0.0,0.01,0.798856,-0.001282,0.129261,0.002537,2325,-0.01,-0.02836,-0.00124,0.00093,0.0028,0.0
747,764928,-11.87947,375.0,0.0,0.01,0.787854,-0.001793,0.07321,0.002878,2184,-0.01,-0.0268,-0.00109,0.00033,0.00077,0.0
748,765952,-12.19564,375.0,0.0,0.01,0.810252,-0.001224,0.080541,0.003074,2497,-0.01,-0.0297,-0.00072,0.00139,0.00036,0.0
749,766976,-14.57692,375.0,0.0,0.01,0.748169,-0.019606,1.923711,0.001296,2402,-0.01,-0.03059,-0.00032,0.00104,-0.02754,0.0
750,768000,-13.90741,375.0,0.0,0.01,0.873296,0.060444,0.109497,0.002887,2140,-0.01,-0.02731,-9e-05,0.00058,0.00252,0.0
751,769024,-11.68384,375.0,0.0,0.01,0.783398,0.09034,0.076791,0.001664,2382,-0.01,-0.02268,-0.00047,0.00117,0.00104,0.0
752,770048,-24.75773,375.0,0.0,0.01,0.852126,-0.001291,0.080273,0.003018,2353,-0.01,-0.02101,-0.00115,0.00111,0.00044,0.0
753,771072,-9.06039,375.0,0.0,0.01,0.797216,-0.001655,1.62652,0.001061,2190,-0.01,-0.02317,-0.00102,0.00079,-0.02497,0.0
754,772096,-13.5834,375.0,0.0,0.01,0.791399,-0.002809,0.093387,0.004612,2399,-0.01,-0.02765,-0.00066,0.00085,0.00081,0.0
755,773120,-18.23757,263.33333,0.0,0.01,0.778539,-0.00033,3.881135,0.000904,2578,-0.01,-0.02863,-0.00054,0.00127,-0.05882,-0.00057
756,774144,-17.34501,375.0,0.0,0.01,0.762417,-7.5e-05,0.199429,0.001369,2459,-0.01,-0.0296,-0.0001,0.00089,0.00133,0.0
757,775168,-12.96892,263.0,0.0,0.01,0.835054,0.000287,0.506511,0.001155,2432,-0.01,-0.02636,-0.0003,0.00151,-0.00773,-0.00057
758,776192,-21.8758,375.0,0.0,0.01,0.881757,-0.000695,1.590549,0.00233,2258,-0.01,-0.02926,-0.0008,0.00072,-0.02705,0.0
759,777216,-12.34866,375.0,0.0,0.01,0.842799,0.000209,0.234841,0.002136,2296,-0.01,-0.02546,-0.00085,0.00051,0.00275,0.0
760,778240,-24.88422,375.0,0.0,0.01,0.796056,-0.077614,0.128416,0.002576,1988,-0.01,-0.02416,-0.00064,0.00066,0.00087,0.0
761,779264,-15.63492,375.0,0.0,0.01,0.827371,-0.000664,0.108471,0.002099,2385,-0.01,-0.02015,-0.00064,0.00093,0.00154,0.0
762,780288,-8.50419,375.0,0.0,0.01,0.767574,-0.00016,2.22236,0.001372,2337,-0.01,-0.01959,-0.00063,0.0005,-0.02318,0.0
763,781312,-13.8688,375.0,0.0,0.01,0.865861,-0.007586,0.709239,0.001146,2490,-0.01,-0.02793,-0.00087,0.00104,-0.01389,0.0
764,782336,-11.92403,375.0,0.0,0.01,0.804803,-0.001292,0.114572,0.002504,2913,-0.01,-0.02589,-0.00066,0.0009,0.0,0.0
765,783360,-0.03858,292.25,0.25,0.02,0.794017,0.020692,19.361048,0.004096,2728,-0.01,-0.02552,1e-05,0.00051,-0.02476,0.06499
766,784384,-15.10651,375.0,0.0,0.02,0.746553,-0.000516,2.135438,0.000484,2703,-0.01,-0.0229,8e-05,0.00127,-0.02759,0.0
767,785408,-12.7467,375.0,0.0,0.02,0.798286,-0.052826,0.706526,0.00156,2768,-0.01,-0.02585,-0.00021,0.0014,-0.02729,0.0
768,786432,-17.28093,375.0,0.0,0.02,0.836808,-0.00048,2.005373,0.00302,2745,-0.01,-0.02692,-0.0002,0.00031,-0.01944,0.0
769,787456,-28.34491,375.0,0.0,0.02,0.884743,-0.019827,0.077089,0.002601,2789,-0.01,-0.02872,-0.00033,0.0011,0.0,0.0
770,788480,-12.2741,375.0,0.0,0.02,0.841649,-0.001887,0.062822,0.002708,2698,-0.01,-0.02741,-0.00047,0.00101,0.00055,0.0
771,789504,-16.87489,375.0,0.0,0.01,0.803254,0.118521,0.101068,0.003908,2577,-0.01,-0.02881,-0.00015,0.00039,0.00225,0.0
772,790528,-13.19328,375.0,0.0,0.01,0.778331,-0.03307,0.064758,0.004572,2644,-0.01,-0.02315,-0.00064,0.00035,0.00067,0.0
773,791552,-11.36697,375.0,0.0,0.01,0.811729,-0.000292,0.057919,0.001549,2636,-0.01,-0.02317,-0.00023,0.00129,0.00026,0.0
774,792576,-11.07482,289.0,0.0,0.01,0.831022,3.6e-05,2.147144,0.00291,2722,-0.01,-0.02757,-5e-05,0.0009,-0.03375,-0.00053
775,793600,-11.99354,375.0,0.0,0.01,0.883991,0.052294,0.198651,0.002637,2614,-0.01,-0.02255,-0.00016,0.00069,0.00279,0.0
776,794624,-13.63433,375.0,0.0,0.01,0.886138,-0.00118,0.098705,0.002425,2746,-0.01,-0.0156,-0.00066,0.00103,0.00084,0.0
777,795648,-19.52701,375.0,0.0,0.01,0.961857,0.054912,0.138219,0.004239,2618,-0.01,-0.01597,-0.00072,0.0009,-0.00073,0.0
778,796672,4.1051,292.0,0.25,0.02,0.908402,0.034093,8.219333,0.004461,2963,-0.01,-0.02515,-0.00056,0.00026,0.00177,0.03298
779,797696,-12.18785,375.0,0.0,0.02,0.88071,-0.002167,0.065146,0.004163,2653,-0.01,-0.02895,-0.0004,0.00061,0.00056,0.0
780,798720,-11.39922,375.0,0.0,0.02,0.898851,0.001182,1.941209,0.002588,2496,-0.01,-0.0285,-2e-05,0.00029,-0.02034,0.0
781,799744,-14.32467,238.2,0.0,0.02,0.88752,-0.001228,2.180789,0.002486,2373,-0.01,-0.02998,-0.0001,0.00104,-0.03686,-0.00112
782,800768,-14.7441,375.0,0.0,0.02,0.861372,0.003204,2.322021,0.002351,2799,-0.01,-0.02782,-0.00026,0.00132,-0.02756,0.0
783,801792,-18.7796,375.0,0.0,0.02,0.912972,-0.000305,0.205301,0.003083,2794,-0.01,-0.03214,-0.00015,0.00109,0.00107,0.0
784,802816,-11.85465,375.0,0.0,0.02,0.921898,0.063825,0.121765,0.002435,2721,-0.01,-0.0291,-8e-05,0.00123,0.00145,0.0
785,803840,-20.63593,375.0,0.0,0.02,0.913289,-0.031508,1.950868,0.002404,2687,-0.01,-0.02657,-0.00029,0.00087,-0.02708,0.0
786,804864,-12.97658,375.0,0.0,0.02,0.850686,-0.003137,2.37743,0.002628,2714,-0.01,-0.02087,-1e-05,0.00053,-0.02526,0.0
787,805888,6.56894,291.0,0.25,0.03,0.850194,0.001471,21.780772,0.003095,2404,-0.01,-0.0232,-0.0001,0.00088,-0.02377,0.06149
788,806912,-21.53661,375.0,0.0,0.03,0.904305,0.095176,0.091316,0.003634,2587,-0.01,-0.02581,-0.00043,0.00115,0.00055,0.0
789,807936,nan,nan,0.0,0.03,0.8479,-0.08139,1.486515,0.003489,2703,-0.01,-0.0284,-0.00018,0.00025,-0.02612,0.0
790,808960,-20.88509,375.0,0.0,0.03,0.736643,0.004161,0.109876,0.002811,2525,-0.01,-0.02447,-0.00011,0.00019,0.00141,0.0
791,809984,-19.56575,319.83333,0.0,0.03,0.831359,-6.1e-05,2.041196,0.002235,2630,-0.01,-0.02719,-0.00063,0.0005,-0.02645,-0.00051
792,811008,nan,nan,0.0,0.03,0.872694,-0.040163,1.24911,0.001742,2587,-0.01,-0.03307,-0.00087,0.00037,-0.02644,0.0
793,812032,0.19876,292.0,0.25,0.04,0.82624,-0.154764,28.886096,0.00387,2374,-0.01,-0.02849,-0.00112,-5e-05,-0.01866,0.04676
794,813056,-18.91441,375.0,0.0,0.04,0.909334,-0.000178,2.498256,0.001752,2797,-0.01,-0.02863,-0.00094,0.00014,-0.0278,0.0
795,814080,nan,nan,0.0,0.04,0.946406,-0.000699,0.225802,0.002809,2918,-0.01,-0.03072,-0.0012,0.00109,-0.00029,0.0
796,815104,-17.72491,375.0,0.0,0.04,0.861875,-0.111287,0.15862,0.002097,2884,-0.01,-0.02839,-0.00153,0.00085,0.00017,0.0
797,816128,-18.42314,375.0,0.0,0.04,0.884191,-0.04144,4.213134,0.004901,2800,-0.01,-0.02721,-0.00136,0.00111,-0.05657,0.0
798,817152,58.9625,43.0,1.0,0.05,0.940861,0.018231,15.414193,0.005869,3385,-0.01,-0.02531,-0.00175,0.00135,0.00034,0.0734
799,818176,-11.24134,375.0,0.0,0.04,0.884238,-0.002205,0.134738,0.003848,3046,-0.01,-0.02329,-0.0015,0.00047,-3e-05,0.0
800,819200,-24.23399,375.0,0.0,0.04,0.9026,-0.040229,5.080644,0.002419,3062,-0.01,-0.01956,-0.00099,0.00019,-0.08382,0.0
801,820224,-5.00626,375.0,0.0,0.04,0.956868,-0.021288,0.099492,0.002731,3280,-0.01,-0.02914,-0.00114,0.00139,0.00071,0.0
802,821248,1.23824,265.33333,0.33333,0.05,0.886881,-0.038924,17.156802,0.002606,3193,-0.01,-0.02853,-0.00083,0.00089,-0.02855,0.04352
803,822272,-21.32701,375.0,0.0,0.05,0.899471,-0.048484,2.280163,0.000933,3005,-0.01,-0.0293,-0.00128,-0.00016,-0.03259,0.0
804,823296,nan,nan,0.0,0.05,0.861217,-0.00234,0.051116,0.00328,2480,-0.01,-0.03242,-0.0011,0.00086,0.0006,0.0
805,824320,-17.08376,375.0,0.0,0.05,0.872649,-0.000305,2.265902,0.000656,2675,-0.01,-0.02881,-0.00042,0.00071,-0.02721,0.0
806,825344,-19.63383,375.0,0.0,0.05,0.895987,-0.055312,0.228928,0.00222,2546,-0.01,-0.02119,-0.00049,0.00074,0.00163,0.0
807,826368,nan,nan,0.0,0.05,0.841558,-0.001393,0.09523,0.002656,2635,-0.01,-0.02362,-0.00028,0.00146,-0.00019,0.0
808,827392,-15.18098,375.0,0.0,0.05,0.821663,-0.001919,1.346635,0.003619,2906,-0.01,-0.0183,-2e-05,0.00078,-0.01614,0.0
809,828416,-11.46631,375.0,0.0,0.05,0.944597,-0.061187,6.714201,0.001782,3033,-0.01,-0.01986,-0.00011,0.00066,-0.1052,0.0
810,829440,44.78203,37.0,1.0,0.06,0.958312,0.001216,20.934051,0.000284,3643,-0.01,-0.02368,-7e-05,0.00182,-0.00038,0.07446
811,830464,-7.94752,375.0,0.0,0.06,0.943156,-0.038187,1.619568,0.003341,3292,-0.01,-0.03254,-0.00013,0.00074,-0.02855,0.0
812,831488,-33.15343,375.0,0.0,0.05,0.876377,-0.003105,0.150378,0.00285,2707,-0.01,-0.02927,0.00018,0.00033,0.00301,0.0
813,832512,-19.13586,205.5,0.0,0.05,0.744533,-0.019543,1.572314,0.002784,2539,-0.01,-0.02723,0.00025,0.00078,-0.02766,-0.00053
814,833536,-16.29652,375.0,0.0,0.05,0.779477,-0.000197,0.529542,0.000997,2557,-0.01,-0.02539,0.00025,0.00041,-0.00055,0.0
815,834560,-12.052,375.0,0.0,0.05,0.912481,-0.057457,5.671297,0.007461,2967,-0.01,-0.02794,0.00027,0.00047,-0.09372,0.0
816,835584,-10.44618,375.0,0.0,0.05,0.971835,-0.002456,1.803817,0.004836,2950,-0.01,-0.03076,-0.00015,0.00152,-0.03485,0.0
817,836608,-19.16391,375.0,0.0,0.05,0.936799,0.003668,0.889198,0.005305,3018,-0.01,-0.02896,-5e-05,0.00076,-0.00067,0.0
818,837632,-37.3828,375.0,0.0,0.05,0.94794,-0.100592,0.462356,0.004041,2954,-0.01,-0.02861,0.0001,0.00137,0.00196,0.0
819,838656,-15.68401,375.0,0.0,0.05,0.888858,-0.001308,0.119707,0.002762,2905,-0.01,-0.02618,-0.00047,0.00083,6e-05,0.0
820,839680,-14.02953,375.0,0.0,0.05,0.930287,0.030093,0.103864,0.002963,2665,-0.01,-0.02969,2e-05,0.0004,0.00034,0.0
821,840704,-13.09751,375.0,0.0,0.05,0.96752,-0.050045,4.929944,0.005207,2921,-0.01,-0.03079,-8e-05,0.00124,-0.07881,0.0
822,841728,-13.92436,375.0,0.0,0.04,0.986006,-0.09028,0.093761,0.002393,2888,-0.01,-0.03319,-0.00016,0.00138,0.00181,0.0
823,842752,-19.12015,375.0,0.0,0.04,0.973159,-0.000886,0.125265,0.003453,2962,-0.01,-0.03447,-2e-05,-0.00062,0.00162,0.0
824,843776,-5.04261,263.66667,0.33333,0.05,0.981387,0.000691,21.652759,0.001667,2654,-0.01,-0.03342,-0.0003,0.00037,-0.02387,0.06464
825,844800,-13.59886,375.0,0.0,0.05,1.017908,-0.001745,0.109659,0.002916,2836,-0.01,-0.03091,-0.00051,0.001,0.00061,0.0
826,845824,-14.12892,375.0,0.0,0.05,1.016525,-0.021033,1.073873,0.006757,2672,-0.01,-0.03093,-0.00066,0.00074,-0.02587,0.0
827,846848,-26.4777,262.33333,0.0,0.05,1.042585,-0.000721,3.872944,0.002047,2678,-0.01,-0.02824,-0.00111,0.00081,-0.05467,-0.00053
828,847872,-22.20147,375.0,0.0,0.04,1.028442,-0.0012,1.678023,0.004309,2545,-0.01,-0.02963,-0.00066,0.00055,-0.01866,0.0
829,848896,-13.90486,375.0,0.0,0.04,1.007557,0.02411,0.178729,0.00322,2324,-0.01,-0.0277,-0.00029,0.0006,-0.0002,0.0
830,849920,-21.35944,375.0,0.0,0.04,1.048757,0.012259,0.072379,0.006159,2876,-0.01,-0.03286,-0.00074,0.00044,0.00128,0.0
831,850944,-18.82985,375.0,0.0,0.04,0.966097,-0.002371,0.055624,0.004126,2707,-0.01,-0.03077,-0.0009,0.00015,0.0,0.0
832,851968,-10.05138,375.0,0.0,0.04,0.898554,-0.052002,0.051745,0.002834,2376,-0.01,-0.02793,-0.00082,0.00065,0.00053,0.0
833,852992,-14.48243,375.0,0.0,0.03,0.941143,0.000173,2.116928,0.001386,2567,-0.01,-0.02898,-0.00066,0.00037,-0.02351,0.0
834,854016,-0.0444,291.5,0.25,0.04,1.014261,-0.167791,46.643026,0.002098,2352,-0.01,-0.03009,-0.00084,9e-05,0.00086,0.04622
835,855040,-15.24669,375.0,0.0,0.04,0.976626,-0.000165,0.094026,0.001308,2569,-0.01,-0.03611,-0.00079,0.00026,0.00032,0.0
836,856064,-21.59876,375.0,0.0,0.04,0.98392,-0.026593,1.373068,0.001105,2438,-0.01,-0.03735,-0.0007,0.00018,-0.01956,0.0
837,857088,-16.66546,375.0,0.0,0.03,1.010342,-0.000701,2.2905,0.002229,2724,-0.01,-0.03502,-0.00076,0.00059,-0.02956,0.0
838,858112,-14.24794,375.0,0.0,0.03,1.024379,0.006226,0.105358,0.004782,3078,-0.01,-0.0304,-0.00082,0.00057,2e-05,0.0
839,859136,-22.16559,375.0,0.0,0.03,1.082943,-0.001783,2.964291,0.00391,2950,-0.01,-0.0282,-0.00133,0.00087,-0.03048,0.0
840,860160,-19.81117,375.0,0.0,0.03,1.086968,-0.004448,0.124514,0.002565,2691,-0.01,-0.02785,-0.00156,0.00064,0.00134,0.0
841,861184,1.33948,373.66667,0.33333,0.04,1.065087,0.078956,10.752077,0.0054,2530,-0.01,-0.02954,-0.00104,0.00068,-0.02561,0.03542
842,862208,-26.79046,375.0,0.0,0.04,0.997912,-0.000665,2.374425,0.001514,2794,-0.01,-0.02611,-0.00131,-0.00015,-0.02813,0.0
843,863232,-14.86742,375.0,0.0,0.04,1.006296,-0.000997,0.187556,0.001441,2998,-0.01,-0.02697,-0.00116,0.00014,0.00156,0.0
844,864256,-20.84986,375.0,0.0,0.04,0.977033,-0.000305,0.099353,0.001791,2826,-0.01,-0.02337,-0.0013,0.00014,0.00022,0.0
845,865280,-13.54841,375.0,0.0,0.03,0.919389,-0.001972,0.07433,0.00366,2715,-0.01,-0.0258,-0.00136,0.00051,0.0012,0.0
846,866304,-13.50208,375.0,0.0,0.03,0.919882,0.000793,2.378958,0.002108,2658,-0.01,-0.0271,-0.00099,-0.00012,-0.02455,0.0
847,867328,-14.1562,375.0,0.0,0.03,0.927092,0.000114,1.797001,0.001769,2684,-0.01,-0.02683,-0.00118,0.00018,-0.0246,0.0
848,868352,-9.1685,214.5,0.5,0.04,0.975529,0.068671,3.695434,0.004385,2687,-0.01,-0.02803,-0.00119,0.00053,-0.02047,0.01544
849,869376,-18.24517,304.8,0.0,0.04,0.856983,-0.026755,1.65113,0.002174,2677,-0.01,-0.02815,-0.00095,-0.0006,-0.03466,-0.00053
850,870400,-22.23643,375.0,0.0,0.04,0.86569,0.000273,3.505239,0.000608,2833,-0.01,-0.03096,-0.00076,-0.00027,-0.05519,0.0
851,871424,-14.4963,375.0,0.0,0.04,0.883744,0.002989,0.434767,0.002053,2997,-0.01,-0.02925,-0.00089,-0.0,-0.00142,0.0
852,872448,-18.81192,375.0,0.0,0.04,0.877622,0.046615,0.501605,0.004146,3092,-0.01,-0.03192,-0.00058,-0.00045,0.00171,0.0
853,873472,-29.96977,375.0,0.0,0.04,0.807641,-0.040394,1.243728,0.005373,3373,-0.01,-0.03307,-0.0009,-4e-05,-0.02154,0.0
854,874496,-6.92349,375.0,0.0,0.04,0.941883,-0.001404,0.080194,0.003088,3068,-0.01,-0.03516,-0.00136,0.00039,0.00062,0.0
855,875520,-15.26697,375.0,0.0,0.04,0.887361,-0.000697,0.674643,0.001455,2803,-0.01,-0.02964,-0.00116,0.00057,-0.01233,0.0
856,876544,-21.67574,375.0,0.0,0.04,0.873731,-0.002857,0.120377,0.004404,2930,-0.01,-0.03228,-0.00092,0.0005,0.00199,0.0
857,877568,-15.6106,375.0,0.0,0.04,0.902529,-0.001499,0.04824,0.003089,2984,-0.01,-0.03354,-0.00114,0.00065,0.00059,0.0
858,878592,-15.90041,375.0,0.0,0.04,0.860968,0.005884,0.064761,0.003778,2792,-0.01,-0.03163,-0.0005,0.00071,0.00035,0.0
859,879616,-14.57387,375.0,0.0,0.03,0.889767,-0.032935,1.334448,0.002339,2755,-0.01,-0.02996,-0.00028,0.00092,-0.02492,0.0
860,880640,-14.71306,375.0,0.0,0.03,0.941733,0.074241,0.057535,0.002676,2586,-0.01,-0.03238,-0.00073,0.00102,0.0,0.0
861,881664,-15.03018,375.0,0.0,0.03,0.952642,0.000647,0.257582,0.005249,2481,-0.01,-0.03257,-0.00109,0.00052,0.00058,0.0
862,882688,-25.70951,265.66667,0.0,0.03,0.987942,-0.017945,1.813769,0.003703,2816,-0.01,-0.02958,-0.0011,0.00053,-0.0442,-0.00057
863,883712,-14.05122,375.0,0.0,0.03,0.875193,-0.001087,0.092691,0.001477,2731,-0.01,-0.02783,-0.00063,0.00044,0.00167,0.0
864,884736,-16.24751,375.0,0.0,0.03,0.879705,-0.015123,1.780533,0.004782,2930,-0.01,-0.03267,-4e-05,0.00015,-0.02898,0.0
865,885760,-13.90057,375.0,0.0,0.03,0.97869,-0.000348,0.117252,0.003385,2898,-0.01,-0.0327,-0.00062,0.00109,0.00184,0.0
866,886784,-22.87124,375.0,0.0,0.03,1.04742,-0.02231,0.07034,0.002169,2807,-0.01,-0.03448,-0.00069,0.00085,0.00206,0.0
867,887808,-12.94823,375.0,0.0,0.03,0.977106,-4.2e-05,0.159117,0.002362,2846,-0.01,-0.03051,-0.00064,0.00055,0.00036,0.0
868,888832,-14.6045,375.0,0.0,0.03,1.014659,0.036003,0.041536,0.00274,2831,-0.01,-0.03084,-0.00126,0.00094,-3e-05,0.0
869,889856,-11.64897,375.0,0.0,0.03,1.032899,-0.002343,0.066885,0.004288,2723,-0.01,-0.03208,-0.0009,0.00071,0.00091,0.0
870,890880,-14.31041,375.0,0.0,0.02,0.961023,0.034373,0.056785,0.00507,2566,-0.01,-0.02906,-0.00084,0.00054,0.00061,0.0
871,891904,-12.78681,260.33333,0.0,0.02,0.949524,-0.000148,0.568163,0.001151,2690,-0.01,-0.02742,-0.00087,0.00064,-0.0071,-0.00052
872,892928,-2.88199,293.25,0.25,0.03,0.853825,0.02061,9.200697,0.003749,2685,-0.01,-0.02847,-0.00046,0.00074,-0.02456,0.0311
873,893952,-13.10625,375.0,0.0,0.03,0.962204,-0.039399,1.856481,0.002117,2788,-0.01,-0.03273,-6e-05,0.00081,-0.0261,0.0
874,894976,-14.5271,375.0,0.0,0.03,0.879978,-0.06661,0.14124,0.002775,2809,-0.01,-0.03031,-0.00027,0.00068,0.00151,0.0
875,896000,-21.95755,375.0,0.0,0.03,0.955199,-0.0132,0.060022,0.002583,2462,-0.01,-0.03028,-0.00033,0.00105,0.00345,0.0
876,897024,-22.32163,295.5,0.0,0.02,0.863569,0.0008,3.836023,0.000622,2441,-0.01,-0.02722,-0.0001,0.00029,-0.05676,-0.00056
877,898048,-11.24584,375.0,0.0,0.02,0.924851,-0.000258,0.102182,0.001071,2646,-0.01,-0.02543,-0.00012,-2e-05,0.00186,0.0
878,899072,-14.41871,375.0,0.0,0.02,0.964206,-0.027799,1.465039,0.005945,2586,-0.01,-0.02426,-8e-05,0.0006,-0.02085,0.0
879,900096,-14.77127,375.0,0.0,0.02,0.864153,-0.005188,1.457433,0.003284,2759,-0.01,-0.02858,9e-05,-0.00032,-0.02899,0.0
