iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
114,116736,47.02595,168.0,1.0,0.83,1.684401,0.092127,32.314752,0.001089,2040,0.1648,0.33333,1.0,-0.01,-0.01145,-0.00196,-0.01187,-0.02335,0.19264
115,117760,-13.24252,368.75,0.25,0.81,1.609994,-0.000348,7.443529,0.002945,2203,0.16531,0.25,0.0,-0.01,-0.00674,-0.00151,-0.01142,-0.02888,0.01851
116,118784,-5.07145,268.0,0.5,0.81,1.623329,0.016592,5.318876,0.002501,2186,0.17089,0.5,0.0,-0.01,-0.01211,-0.00108,-0.00968,0.00487,0.04427
117,119808,-15.42866,375.0,0.0,0.78,1.632308,-0.000466,3.142847,0.00143,2071,0.15933,0.33333,1.0,-0.01,-0.00931,-0.00169,-0.01484,0.0039,0.0
118,120832,-11.72833,375.0,0.0,0.75,1.608044,0.033443,5.120723,0.005929,2044,0.15059,0.0,0.0,-0.01,-0.00955,-0.00137,-0.00589,-0.05042,0.0
119,121856,4.79314,279.33333,0.33333,0.73,1.627756,-0.000738,12.814001,0.001953,2379,0.14339,0.33333,0.0,-0.01,-0.00558,-0.00153,-0.00716,-0.02818,0.06729
120,122880,-5.08469,317.4,0.2,0.69,1.620076,-0.042391,5.483245,0.003908,2020,0.13713,0.2,0.0,-0.01,-0.01142,-0.00045,-0.01259,-0.04561,0.04247
121,123904,-2.39526,316.0,0.5,0.69,1.598296,-0.002629,10.406491,0.000977,2337,0.12872,1.0,0.0,-0.01,-0.01227,-0.00015,-0.01528,-0.02973,0.05815
122,124928,2.78928,306.0,0.33333,0.68,1.601484,-0.001332,10.50066,0.002938,2336,0.12774,0.33333,0.0,-0.01,-0.01645,-0.00134,-0.01026,-0.03071,0.08596
123,125952,-6.82195,375.0,0.0,0.65,1.633053,0.148145,4.590291,0.002394,2446,0.12803,0.0,0.0,-0.01,-0.02318,-0.00065,-0.0054,-0.03003,0.0
124,126976,-19.88746,375.0,0.0,0.63,1.638793,-0.053895,1.522503,0.002466,2136,0.14273,0.33333,0.0,-0.01,-0.01919,-0.0019,-0.00662,0.00461,0.0
125,128000,-21.46851,375.0,0.0,0.61,1.648181,0.028614,0.900792,0.008756,2071,0.15161,0.5,0.0,-0.01,-0.02605,-0.00253,-0.00947,0.00187,0.0
126,129024,-0.90087,325.5,0.25,0.58,1.635702,-0.000736,19.936883,0.003389,2001,0.12483,0.25,0.0,-0.01,-0.0355,-0.00157,-0.00616,-0.02339,0.07314
127,130048,-21.06143,375.0,0.0,0.56,1.677435,-0.003394,0.471554,0.004648,1914,0.13099,0.0,0.0,-0.01,-0.03266,-0.00191,-0.00639,0.00172,0.0
128,131072,-15.52971,375.0,0.0,0.55,1.64412,-0.002021,0.528813,0.001715,1975,0.11322,0.0,0.0,-0.01,-0.0353,-0.00136,-0.00565,0.00284,0.0
129,132096,-20.75,375.0,0.0,0.52,1.592497,-0.052853,0.451258,0.005903,2099,0.10713,0.25,0.0,-0.01,-0.03146,-0.0004,-0.00427,0.00074,0.0
130,133120,-20.32654,375.0,0.0,0.49,1.607564,-0.008543,1.823975,0.006334,2041,0.09631,0.0,0.0,-0.01,-0.03841,-0.00115,-0.00388,-0.0268,0.0
131,134144,-10.89054,375.0,0.0,0.48,1.674112,-0.001753,0.458655,0.003124,2047,0.11667,0.0,1.0,-0.01,-0.04106,-0.00144,-0.00522,0.00184,0.0
132,135168,-19.19735,375.0,0.0,0.45,1.657229,-0.042935,1.773685,0.004413,2020,0.11699,0.0,0.0,-0.01,-0.02988,-0.00109,-0.00534,-0.02623,0.0
133,136192,-26.64229,375.0,0.0,0.42,1.64735,-0.000423,2.475751,0.001084,2154,0.11319,0.33333,0.0,-0.01,-0.02988,-0.0016,-0.00819,-0.05137,0.0
134,137216,-2.39291,375.0,0.0,0.41,1.67086,0.005803,2.112571,0.003745,2084,0.11939,0.0,0.0,-0.01,-0.03865,-0.00122,-0.00996,-0.02806,0.0
135,138240,-30.88335,375.0,0.0,0.38,1.583147,-0.007412,0.398487,0.009218,1998,0.10606,0.5,0.0,-0.01,-0.03312,-0.0003,-0.00841,0.0043,0.0
136,139264,-35.21096,375.0,0.0,0.37,1.590847,0.051089,0.218482,0.005024,2264,0.09629,0.66667,0.0,-0.01,-0.03151,-0.00097,-0.00882,0.00074,0.0
137,140288,-18.02912,375.0,0.0,0.36,1.528894,-0.015337,1.728725,0.009766,2160,0.07358,0.0,0.0,-0.01,-0.0364,-0.00021,-0.00858,-0.02463,0.0
138,141312,-15.12561,375.0,0.0,0.33,1.491329,-0.001848,2.107828,0.001731,2153,0.06602,0.0,0.0,-0.01,-0.03551,0.00049,-0.01405,-0.02425,0.0
139,142336,-19.62263,375.0,0.0,0.3,1.548753,-0.002407,0.376137,0.002839,2038,0.07563,0.0,0.0,-0.01,-0.03754,-0.0002,-0.00865,0.00281,0.0
140,143360,-27.31303,375.0,0.0,0.27,1.540325,0.229812,6.588037,0.00804,2234,0.07272,0.33333,0.0,-0.01,-0.04137,0.00037,-0.00446,-0.0272,0.0
141,144384,-30.13486,375.0,0.0,0.25,1.539821,-0.063446,3.788405,0.003168,2125,0.05346,0.5,1.0,-0.01,-0.03166,0.00059,-0.0093,-0.05278,0.0
142,145408,-24.6933,375.0,0.0,0.22,1.567672,0.018608,0.31451,0.004478,2068,0.0498,0.33333,0.0,-0.01,-0.02615,0.0005,-0.00795,0.00225,0.0
143,146432,-23.35403,375.0,0.0,0.19,1.596244,-0.018071,0.144638,0.004698,1975,0.05742,0.33333,0.0,-0.01,-0.03154,0.00077,-0.0046,0.00093,0.0
