iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
75,76800,-10.4386,510.5,0.0,0.0,1.164818,-0.003164,0.009975,0.002424,0.152699,0.019089,0.950709,-7.063611,9.184664,-7.104499,9.701925,4.0,0.00029242,2,205,0.16304,0.21341,0.64,1.0,0.61905,,,-0.01,0.00545,-0.00124,-0.02287,-0.00662,-0.00312
76,77824,nan,nan,0.0,0.0,0.973514,-0.002737,0.007157,0.001647,0.153737,0.01506,0.962243,-6.424974,9.100315,-6.495179,9.415103,4.0,0.00029232,0,232,0.1649,0.20845,0.64,0.0,0.0,,,-0.01,0.00618,-0.00124,-0.02321,-0.00336,0.0
77,78848,-10.69625,600.0,0.0,0.0,0.925423,-0.003678,0.004695,0.001399,0.179387,0.013443,0.975227,-6.661555,9.003323,-6.760557,9.394858,4.0,0.00029222,2,232,0.18998,0.23033,0.64,1.0,0.74468,,,-0.01,0.00531,-0.00142,-0.0288,-0.0017,0.0
78,79872,-9.99554,600.0,0.0,0.0,1.01933,-0.003872,0.009167,0.002155,0.149732,0.02417,0.953311,-6.95472,9.102873,-7.09622,9.685555,4.0,0.00029212,1,216,0.1821,0.22708,0.64,1.0,1.0,,,-0.01,0.00602,-0.00083,-0.02686,-0.00093,0.0
79,80896,-10.81176,600.0,0.0,0.0,1.283508,-0.003415,0.004719,0.001806,0.168319,0.012985,0.981397,-8.333542,10.702113,-8.522698,11.372079,4.0,0.00029201,4,166,0.17224,0.21051,0.64,0.75,0.67857,,,-0.01,0.00534,-0.00124,-0.02712,-4e-05,0.0
80,81920,-9.7956,600.0,0.0,0.0,1.428365,-0.004429,0.004463,0.003884,0.194456,0.042572,0.98625,-9.104226,12.256039,-9.34016,12.93681,4.0,0.00029191,1,175,0.17535,0.21235,0.64,1.0,0.90909,,,-0.01,0.00484,-0.00099,-0.02781,-0.00038,0.0
81,82944,-18.07988,600.0,0.0,0.0,1.412757,-0.00594,0.003432,0.003966,0.197009,0.04689,0.989895,-9.495912,13.454856,-9.691352,14.269929,4.0,0.00029181,1,166,0.18455,0.22679,0.64,0.0,0.63333,,,-0.01,0.00383,-0.0009,-0.02716,-0.00106,0.0
82,83968,-13.86296,600.0,0.0,0.0,1.448738,-0.004563,0.002972,0.003299,0.167959,0.043854,0.99139,-9.532454,13.478478,-9.765501,14.207057,4.0,0.00029171,2,167,0.19692,0.23911,0.64,0.5,0.68421,,,-0.01,0.00393,-0.00128,-0.02838,1e-05,0.0
83,84992,-15.43617,600.0,0.0,0.0,1.510943,-0.003835,0.007306,0.003519,0.14297,0.04567,0.982849,-9.730417,13.840171,-9.861521,14.287415,4.0,0.0002916,2,164,0.22578,0.26905,0.66,0.0,0.59615,,,-0.01,0.0041,-0.00159,-0.02763,-0.00142,0.0
84,86016,-14.99935,600.0,0.0,0.0,1.492672,-0.002964,0.00948,0.002355,0.179194,0.021133,0.976712,-9.439589,13.124805,-9.64462,14.021205,4.0,0.0002915,2,163,0.20665,0.2498,0.67,0.0,0.67568,,,-0.01,0.00516,-0.00221,-0.02751,-0.0009,0.0
