iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
152,155648,31.18772,136.875,0.875,0.87,1.423126,-0.000268,17.547538,0.00096,3030,0.15641,-0.01,0.00758,-0.00833,-0.00268,0.00232,0.29153
153,156672,35.58536,118.22222,0.88889,0.88,1.391262,0.126553,41.261721,0.001489,2989,0.15073,-0.01,0.00821,-0.00164,-0.00282,-0.00528,0.36123
154,157696,31.2739,127.16667,1.0,0.89,1.347685,-0.000762,19.232921,0.000753,3304,0.15906,-0.01,0.00846,-0.0055,-0.00331,0.00073,0.23472
155,158720,28.77431,142.85714,0.85714,0.9,1.41528,-0.010507,19.051132,0.001279,3294,0.14909,-0.01,0.00628,-0.00675,-0.00251,-0.00847,0.25904
156,159744,35.41905,141.71429,1.0,0.92,1.369873,0.011242,10.225837,0.001007,3271,0.15385,-0.01,0.0066,-0.00461,-0.00262,0.00331,0.30716
157,160768,34.03628,152.85714,0.85714,0.92,1.414852,-0.001178,16.610031,0.001029,3399,0.15796,-0.01,0.00718,-0.00824,-0.00302,0.00157,0.29227
158,161792,14.68011,148.625,0.625,0.89,1.416545,0.022289,20.620457,0.001223,3262,0.15041,-0.01,0.00623,-0.00505,-0.00258,-0.02666,0.18412
159,162816,27.05226,142.71429,0.85714,0.89,1.367998,0.035609,12.619101,0.001394,3037,0.14511,-0.01,0.00605,-0.00267,-0.00367,-0.00607,0.23907
160,163840,40.58305,131.57143,1.0,0.89,1.398878,-0.038222,13.067316,0.000505,3056,0.1527,-0.01,0.00606,-0.00021,-0.00321,0.00084,0.31122
161,164864,24.68385,185.0,0.83333,0.88,1.342443,-0.001976,16.03668,0.001561,3477,0.17047,-0.01,0.00568,-0.00391,-0.00377,-0.00039,0.20558
162,165888,22.97151,185.0,1.0,0.89,1.391554,-0.002469,12.775973,0.004172,3464,0.15377,-0.01,0.006,-0.00466,-0.00331,0.00023,0.22872
163,166912,20.61461,146.75,0.75,0.89,1.409732,0.019358,16.326731,0.001155,3199,0.1611,-0.01,0.00574,-0.00183,-0.00408,-0.03607,0.13331
164,167936,8.35841,200.6,0.4,0.87,1.477889,-0.0597,10.662964,0.002865,3228,0.14262,-0.01,0.00524,-0.00038,-0.00393,-0.01494,0.07334
165,168960,29.4283,175.85714,0.85714,0.86,1.511502,-0.000653,13.039934,0.001593,3079,0.13968,-0.01,0.00651,-0.00057,-0.00353,-0.00673,0.24678
166,169984,30.2935,166.5,1.0,0.86,1.475187,-0.00112,17.530645,0.001084,3228,0.14423,-0.01,0.00603,-0.00179,-0.00342,-0.01399,0.23193
167,171008,13.57469,166.0,0.6,0.85,1.509426,-0.001183,22.56333,0.000633,3199,0.13867,-0.01,0.00538,-0.00043,-0.00382,-0.06173,0.10265
168,172032,26.84582,183.0,0.8,0.84,1.497971,-0.000416,27.941219,0.000316,3662,0.14229,-0.01,0.00796,-0.00469,-0.00225,-0.01735,0.22947
169,173056,18.17923,179.625,0.625,0.82,1.513487,-0.001836,20.253879,0.001678,3326,0.13844,-0.01,0.00574,0.00015,-0.00266,-0.01445,0.22938
170,174080,23.75069,151.25,0.75,0.81,1.487571,-0.00035,25.699532,0.000706,3378,0.14003,-0.01,0.00694,0.002,-0.00312,-0.02366,0.25461
171,175104,47.47425,125.25,1.0,0.81,1.500242,-0.116712,24.16491,0.002013,3526,0.14749,-0.01,0.0076,-0.00282,-0.0033,-0.02172,0.22736
172,176128,24.21421,179.14286,0.85714,0.8,1.507773,-0.002488,16.179679,0.003553,3411,0.15712,-0.01,0.0058,-0.00697,-0.0034,0.00142,0.24249
173,177152,30.75407,176.5,1.0,0.81,1.457551,-0.02758,12.996375,0.001989,3282,0.14982,-0.01,0.0067,-0.00464,-0.00253,-0.00023,0.21926
174,178176,39.2422,161.85714,1.0,0.84,1.377992,-0.04743,10.966249,0.004036,3207,0.15808,-0.01,0.00625,-0.0044,-0.00282,0.00378,0.30826
175,179200,27.976,190.5,0.75,0.83,1.441985,-0.00033,12.087766,0.002211,3158,0.13979,-0.01,0.00735,-0.00213,-0.0039,0.00181,0.12517
176,180224,34.16746,165.875,1.0,0.84,1.43509,0.0846,19.405273,0.001812,3354,0.13986,-0.01,0.00799,0.00037,-0.00348,-0.02305,0.32107
177,181248,6.03683,161.0,0.6,0.83,1.405976,0.000523,20.814615,0.001215,3548,0.14553,-0.01,0.0064,-0.00116,-0.00363,-0.01366,0.07918
178,182272,31.49689,149.0,1.0,0.83,1.411677,-0.000525,10.610096,0.00012,3126,0.13207,-0.01,0.0065,-0.00174,-0.00292,0.0012,0.24774
179,183296,23.36211,143.5,0.66667,0.82,1.438131,-0.057525,16.906836,0.000269,3478,0.14044,-0.01,0.00668,0.00057,-0.00357,-0.01827,0.19194
180,184320,12.01683,164.33333,0.66667,0.82,1.42099,-0.001998,17.54778,0.000949,3437,0.13835,-0.01,0.00608,-0.00118,-0.00275,-0.0468,0.14307
181,185344,27.58447,192.6,0.8,0.82,1.465899,-7e-05,8.046003,0.000927,3377,0.1369,-0.01,0.00675,-0.00348,-0.00381,0.00305,0.1624
182,186368,31.33025,193.57143,1.0,0.83,1.464958,-0.000857,16.098736,0.000342,3296,0.14451,-0.01,0.00589,-0.00229,-0.00319,-0.01691,0.27397
183,187392,13.00952,160.5,0.5,0.82,1.445595,-0.002242,13.925361,0.001289,3559,0.14507,-0.01,0.00699,-0.00076,-0.00325,-0.02476,0.09209
184,188416,23.55463,195.85714,0.85714,0.83,1.464866,0.051996,8.522093,0.000857,3254,0.1332,-0.01,0.00428,-3e-05,-0.00312,-0.00577,0.20044
185,189440,25.48635,184.0,0.85714,0.85,1.444503,-0.001966,16.61454,0.001672,3360,0.13202,-0.01,0.00753,0.00072,-0.00324,-0.00791,0.21825
186,190464,30.57767,135.0,0.8,0.84,1.456361,-0.001602,13.447262,0.00181,3155,0.13681,-0.01,0.00733,-0.00019,-0.00339,-0.00499,0.17026
187,191488,36.38158,144.0,0.9,0.85,1.434708,-0.001983,20.245533,0.001317,3191,0.1372,-0.01,0.00889,0.00017,-0.00281,-0.00616,0.42663
188,192512,33.04494,175.75,0.75,0.84,1.455303,0.00011,13.714038,0.002415,3374,0.14489,-0.01,0.00714,-0.0015,-0.00336,0.00139,0.15152
189,193536,38.63078,135.55556,1.0,0.85,1.450516,-0.020712,13.259667,0.001244,3095,0.14083,-0.01,0.00812,-0.00101,-0.00315,0.00302,0.37611
190,194560,35.72508,121.88889,0.88889,0.85,1.406294,5.7e-05,18.069741,0.001,3159,0.13701,-0.01,0.00848,0.00083,-0.00337,-0.00424,0.34881
191,195584,40.04653,114.11111,1.0,0.85,1.410621,-0.117318,18.283092,0.001221,3171,0.14625,-0.01,0.00936,0.00012,-0.00358,0.00195,0.40686
192,196608,25.22203,136.0,0.66667,0.85,1.402859,-0.027829,18.032845,0.000513,3489,0.14698,-0.01,0.00818,-0.00819,-0.0039,-0.01632,0.20837
193,197632,35.77146,136.0,1.0,0.85,1.466859,0.00782,16.882726,0.001836,3226,0.14294,-0.01,0.00846,-0.00292,-0.00333,0.00071,0.29417
194,198656,23.97331,124.28571,0.85714,0.87,1.440521,-0.002512,24.955447,0.002038,3489,0.15419,-0.01,0.00715,-0.00418,-0.00331,-0.00798,0.2138
195,199680,27.81299,163.33333,0.83333,0.87,1.484469,0.00108,15.379005,0.002199,3499,0.15488,-0.01,0.0074,-0.01081,-0.00331,0.00061,0.21678
196,200704,28.71602,161.85714,1.0,0.88,1.458645,-0.001306,11.924084,0.001002,3178,0.15464,-0.01,0.00699,-0.00481,-0.00353,0.00209,0.23934
197,201728,32.95992,146.66667,0.77778,0.88,1.491914,-0.000775,15.14973,0.001084,3072,0.14777,-0.01,0.00777,-0.00308,-0.00355,-0.00517,0.32627
198,202752,44.61104,136.16667,1.0,0.89,1.430775,3.8e-05,10.826301,0.001823,3117,0.15185,-0.01,0.00764,-0.00192,-0.00349,0.00399,0.28677
199,203776,42.19469,124.9,1.0,0.91,1.436519,-0.000883,16.093685,0.001503,3124,0.15421,-0.01,0.00919,-0.00084,-0.00329,0.00146,0.45117
200,204800,31.25814,125.0,1.0,0.92,1.360157,-0.042064,14.174825,0.001489,3328,0.15611,-0.01,0.00853,-0.00177,-0.00337,0.00087,0.34638
201,205824,35.15154,114.77778,0.88889,0.92,1.374288,-0.06653,19.036623,0.00147,3005,0.14636,-0.01,0.00961,0.00199,-0.00368,-0.01241,0.35631
202,206848,43.00605,119.0,1.0,0.92,1.424915,0.038752,20.527205,0.001341,3204,0.15046,-0.01,0.00773,-0.00163,-0.00372,0.00413,0.32835
203,207872,43.44428,113.16667,1.0,0.93,1.436559,-0.015848,13.867421,0.001285,3328,0.14698,-0.01,0.00747,-0.0044,-0.00381,-6e-05,0.29653
204,208896,25.69573,164.14286,0.85714,0.92,1.466002,-0.115815,9.316535,0.002224,3473,0.1435,-0.01,0.00615,-0.00228,-0.00293,0.0039,0.22983
205,209920,36.31495,153.0,0.85714,0.93,1.440627,-0.074139,17.147118,0.0014,3172,0.14822,-0.01,0.00704,-0.00062,-0.00366,0.00119,0.28652
206,210944,18.99541,153.85714,0.71429,0.91,1.490925,-0.003774,35.31267,0.00144,3538,0.16128,-0.01,0.0092,-0.00302,-0.00312,-0.04377,0.20074
207,211968,30.56248,136.57143,1.0,0.92,1.447519,0.013727,10.105852,0.003064,3338,0.15143,-0.01,0.00732,-0.00066,-0.00355,0.00269,0.26028
208,212992,31.799,146.42857,1.0,0.93,1.367901,0.040774,14.896352,0.001381,3282,0.15765,-0.01,0.00667,-0.00341,-0.00352,-0.00233,0.26793
209,214016,18.46628,148.85714,0.57143,0.9,1.399269,-0.0011,21.558276,0.00044,3290,0.14135,-0.01,0.00748,0.00096,-0.00364,-0.01641,0.16673
210,215040,26.48068,125.5,0.83333,0.9,1.380187,-0.000661,22.316091,0.000461,3388,0.1363,-0.01,0.00817,-0.00735,-0.00245,-0.03677,0.21084
211,216064,27.80784,171.25,0.75,0.89,1.365042,0.08316,9.816346,0.00111,3313,0.15343,-0.01,0.00723,-0.00879,-0.00317,0.00152,0.29735
212,217088,30.51802,134.22222,0.88889,0.88,1.40616,-0.000611,15.125972,0.000637,3239,0.126,-0.01,0.00826,0.00079,-0.00226,-0.00961,0.32724
213,218112,26.84285,142.0,1.0,0.88,1.396518,-0.001033,18.622863,0.00118,3518,0.13309,-0.01,0.00754,0.00141,-0.00289,-0.01885,0.1643
214,219136,13.0476,144.28571,0.85714,0.87,1.381955,-0.000659,15.52692,0.000255,3340,0.14154,-0.01,0.0071,0.00142,-0.00309,-0.02696,0.15568
215,220160,38.75742,137.83333,1.0,0.87,1.410307,-0.050908,18.275109,0.000534,3192,0.14887,-0.01,0.00728,0.00146,-0.0041,-0.01401,0.2471
216,221184,16.14163,164.375,0.625,0.85,1.513706,-0.088409,9.341258,0.001376,3141,0.14247,-0.01,0.00629,-0.00054,-0.00368,-0.00853,0.17495
217,222208,26.06433,152.28571,0.85714,0.84,1.462568,5.1e-05,14.905306,0.000721,3156,0.13519,-0.01,0.00762,0.00079,-0.00319,-0.01436,0.22128
218,223232,28.01136,155.875,0.875,0.84,1.53236,0.003714,22.382162,0.00055,3222,0.15427,-0.01,0.00779,-0.00158,-0.0043,-0.00776,0.26643
219,224256,34.50613,147.75,0.75,0.84,1.471572,-0.000325,17.856898,0.001247,3293,0.13704,-0.01,0.00664,-0.00054,-0.0046,-0.02105,0.16097
220,225280,29.6907,175.0,1.0,0.85,1.487605,0.016486,12.445675,0.000713,3308,0.14445,-0.01,0.00695,-0.00263,-0.00373,0.00073,0.22075
221,226304,29.20248,151.125,0.875,0.85,1.432376,-0.001169,18.864526,0.000486,3120,0.15145,-0.01,0.00768,0.00125,-0.00419,-0.01353,0.27092
222,227328,33.90935,165.42857,0.85714,0.84,1.41907,0.003103,10.539246,0.002794,3193,0.14842,-0.01,0.00825,0.00031,-0.00365,0.00094,0.26064
223,228352,46.08283,135.4,1.0,0.85,1.488159,-0.030416,16.88205,0.000988,3379,0.14071,-0.01,0.00779,-0.00235,-0.0035,-0.01168,0.27192
224,229376,24.5884,174.85714,0.85714,0.86,1.479769,-0.001311,24.070149,0.000785,3342,0.13307,-0.01,0.00764,-0.00041,-0.00368,-0.03509,0.24469
225,230400,29.17158,156.71429,1.0,0.87,1.464046,-0.017494,14.198283,0.001057,3268,0.13269,-0.01,0.00863,-2e-05,-0.00261,-0.0144,0.26662
226,231424,37.44214,135.625,0.875,0.88,1.447106,0.076532,14.355947,0.000787,3048,0.13372,-0.01,0.00824,-0.00161,-0.00416,-0.00337,0.33078
227,232448,35.02332,130.375,1.0,0.89,1.423997,-0.000894,24.127627,0.001052,3170,0.12982,-0.01,0.00933,0.00095,-0.00331,-0.03266,0.33359
228,233472,35.31422,122.11111,1.0,0.9,1.404704,-0.001529,22.327133,0.001151,3070,0.13757,-0.01,0.00806,-0.00115,-0.00364,-0.0253,0.37913
229,234496,34.35236,128.0,0.875,0.89,1.379139,-0.071581,15.77266,0.000811,3029,0.13902,-0.01,0.0091,-0.00115,-0.00309,-0.00288,0.30385
230,235520,33.08777,133.57143,0.85714,0.9,1.388922,0.045494,22.272078,0.001277,3236,0.15475,-0.01,0.00755,-0.00274,-0.00376,-0.00734,0.28012
231,236544,33.05972,166.0,0.83333,0.91,1.440054,0.029421,12.833893,0.002757,3208,0.14469,-0.01,0.00768,-0.00092,-0.00416,0.00042,0.22644
232,237568,18.97867,147.2,0.8,0.9,1.412425,-0.000523,14.729836,0.00172,3307,0.14795,-0.01,0.00661,-0.0011,-0.0049,-0.01024,0.123
233,238592,16.68392,195.4,0.8,0.9,1.462135,-0.000199,11.089317,0.000817,3429,0.13757,-0.01,0.00677,-0.00483,-0.00335,-0.01957,0.13614
234,239616,37.34521,189.16667,1.0,0.91,1.498298,-0.081154,22.433611,0.000434,3257,0.14804,-0.01,0.00622,-0.00366,-0.00457,-0.02039,0.25103
235,240640,28.8314,159.66667,0.83333,0.9,1.466635,-0.000558,13.891332,0.000467,3378,0.13725,-0.01,0.00669,-0.00037,-0.00393,-0.00818,0.21734
236,241664,14.48274,202.5,0.66667,0.89,1.478806,0.010756,14.50182,0.000532,3244,0.13986,-0.01,0.00659,-0.00135,-0.00354,-0.01431,0.14498
237,242688,36.3261,162.8,1.0,0.89,1.488776,0.050558,9.872879,0.001024,3081,0.13326,-0.01,0.00803,0.00082,-0.00377,0.00039,0.19312
238,243712,38.75151,167.75,1.0,0.9,1.480832,-0.000218,9.609089,0.000984,3022,0.1341,-0.01,0.0073,-0.00231,-0.00286,0.0027,0.34437
239,244736,39.65392,157.5,1.0,0.91,1.456854,-0.024371,10.168487,0.001822,3064,0.14173,-0.01,0.00833,-0.00076,-0.00417,0.00268,0.25268
240,245760,35.51515,157.85714,1.0,0.91,1.419143,-0.055816,23.083351,0.00059,3215,0.14746,-0.01,0.00716,-0.00027,-0.00383,-0.02037,0.28507
241,246784,24.38269,175.33333,0.83333,0.91,1.383858,-0.112929,26.135788,0.001522,3413,0.13897,-0.01,0.00816,-0.0022,-0.0038,-0.02104,0.20307
242,247808,30.62367,138.33333,1.0,0.91,1.404123,-0.001241,14.316664,0.000957,3209,0.14721,-0.01,0.00815,0.00035,-0.00427,0.00099,0.22506
243,248832,30.02379,139.125,0.875,0.9,1.416579,-0.013202,15.459283,0.001236,3232,0.13346,-0.01,0.0072,0.00024,-0.00392,-0.01379,0.28183
244,249856,21.76712,149.4,0.8,0.89,1.367732,-0.000717,30.791713,0.000943,3653,0.14745,-0.01,0.00688,-0.00578,-0.00351,-0.04497,0.17097
245,250880,5.61005,174.14286,0.71429,0.88,1.380598,0.062978,21.141507,0.000574,3395,0.13635,-0.01,0.00671,-0.00625,-0.0032,-0.03117,0.11574
246,251904,26.34535,148.42857,0.85714,0.88,1.393134,0.073439,11.221679,0.00131,3337,0.14974,-0.01,0.00623,-0.00196,-0.00413,-0.01206,0.23028
247,252928,24.31073,168.2,0.8,0.88,1.400125,-0.00119,15.959331,0.001093,3414,0.14319,-0.01,0.00593,-0.00185,-0.0035,-0.00771,0.15486
248,253952,24.72738,189.2,0.8,0.87,1.456325,0.053922,11.155503,0.00206,3478,0.15521,-0.01,0.00533,-0.00233,-0.00333,-0.00063,0.16106
249,254976,16.08265,210.8,0.6,0.87,1.489578,-0.000708,10.235145,0.000767,3237,0.15018,-0.01,0.00648,-0.00178,-0.00401,-0.01356,0.11259
250,256000,35.99288,189.85714,1.0,0.87,1.481916,-0.000377,14.291533,0.000651,3249,0.14434,-0.01,0.00722,0.0003,-0.00347,-0.01353,0.28175
251,257024,17.26788,151.8,0.6,0.85,1.44758,-0.000685,12.879317,0.000232,3124,0.16596,-0.01,0.00833,-0.00032,-0.0051,-0.01441,0.12596
252,258048,30.19107,176.57143,1.0,0.88,1.456126,-0.000704,16.358222,0.000707,3184,0.15439,-0.01,0.00805,-0.00397,-0.00343,0.00217,0.24885
253,259072,26.31342,138.75,0.75,0.86,1.455922,-0.000581,26.249161,0.000595,3171,0.14658,-0.01,0.00764,-0.00109,-0.00419,-0.04169,0.25981
254,260096,31.74018,155.28571,1.0,0.86,1.408581,-0.001095,15.204321,0.000838,3170,0.15153,-0.01,0.00867,-0.00296,-0.00423,0.00362,0.26579
255,261120,39.36499,128.875,1.0,0.86,1.394257,-0.085764,13.427257,0.000823,3201,0.15117,-0.01,0.00781,0.00155,-0.00346,0.00299,0.34335
256,262144,28.93001,149.14286,0.71429,0.85,1.429953,0.111761,24.572635,0.003932,3282,0.15369,-0.01,0.00662,-0.00338,-0.00352,-0.00731,0.2489
257,263168,36.75235,125.83333,1.0,0.85,1.44833,-0.06762,12.10995,0.000558,3234,0.15427,-0.01,0.00783,-0.00124,-0.0035,0.00302,0.24244
258,264192,40.32931,143.44444,0.88889,0.84,1.443864,-0.000612,21.949106,0.001143,3013,0.14667,-0.01,0.00667,0.00014,-0.0041,-0.01627,0.38025
259,265216,37.20715,135.71429,0.85714,0.85,1.473971,0.037526,15.86105,0.000855,3178,0.14619,-0.01,0.0087,-0.00332,-0.00354,0.0024,0.31229
260,266240,25.76505,129.16667,0.83333,0.86,1.38909,0.032839,22.283714,0.003265,3482,0.1619,-0.01,0.00882,-0.00628,-0.00412,-0.00866,0.20102
261,267264,29.5363,155.42857,1.0,0.87,1.428472,-0.000317,22.973168,0.002726,3568,0.17929,-0.01,0.00732,-0.01082,-0.00388,0.00128,0.27849
262,268288,26.98127,166.33333,0.83333,0.87,1.451555,-0.001509,24.31643,0.002037,3534,0.17588,-0.01,0.00889,-0.01666,-0.00432,0.00027,0.21488
263,269312,26.75544,160.33333,0.83333,0.87,1.39136,0.001998,20.299344,0.001774,3249,0.16187,-0.01,0.008,-0.00836,-0.00431,-0.00605,0.20646
264,270336,23.08059,156.85714,0.71429,0.87,1.435372,-0.001079,18.40049,0.000604,3406,0.16573,-0.01,0.00638,-0.01734,-0.00331,-0.02239,0.23371
265,271360,33.92102,163.875,1.0,0.89,1.400764,-0.000368,14.153975,0.000275,3349,0.1618,-0.01,0.00751,-0.00933,-0.00415,0.00286,0.33736
266,272384,35.21261,128.33333,1.0,0.89,1.439554,-0.000565,15.925638,0.000637,3333,0.16013,-0.01,0.0074,-0.01014,-0.00382,-0.00162,0.12193
267,273408,18.6152,180.14286,0.85714,0.89,1.405482,0.05697,13.715525,0.001436,3570,0.16532,-0.01,0.00643,-0.00983,-0.00318,-9e-05,0.18632
268,274432,30.61705,160.57143,1.0,0.9,1.381444,-0.143194,8.597271,0.001025,3290,0.15721,-0.01,0.00543,-0.00643,-0.00329,0.00072,0.26448
269,275456,45.73714,155.375,1.0,0.9,1.382335,0.026741,9.142108,0.001774,3105,0.15322,-0.01,0.00725,-0.00156,-0.00492,0.00325,0.38277
270,276480,28.25624,143.0,0.875,0.9,1.422023,0.029166,16.977477,0.001235,3230,0.15633,-0.01,0.00733,-0.00209,-0.00407,-0.0085,0.27716
271,277504,31.97971,154.14286,1.0,0.91,1.416751,-0.000283,15.558609,0.00027,3421,0.15446,-0.01,0.00836,-0.00169,-0.00388,0.00216,0.27191
272,278528,28.44762,145.66667,0.83333,0.9,1.423537,0.019954,16.618304,0.00062,3209,0.15297,-0.01,0.00869,-0.00054,-0.00458,-0.01293,0.20798
273,279552,31.67162,146.66667,0.83333,0.9,1.405325,-0.001307,11.386479,0.000666,3152,0.14425,-0.01,0.00732,-0.00071,-0.00403,-0.0059,0.21229
274,280576,13.27017,150.2,0.6,0.89,1.407515,0.000197,22.68597,0.000651,3195,0.1491,-0.01,0.0056,-0.00094,-0.00369,-0.04122,0.09793
275,281600,31.02842,160.85714,0.85714,0.89,1.432812,-0.000607,19.961441,0.000797,3304,0.13494,-0.01,0.00756,-0.00128,-0.00351,-0.03799,0.27901
276,282624,25.21158,181.83333,0.83333,0.88,1.462848,-0.001186,13.669525,0.000792,3387,0.16245,-0.01,0.00714,-0.0016,-0.00384,-0.01527,0.22857
277,283648,16.9391,184.42857,0.71429,0.87,1.466186,-0.000358,17.010306,0.000606,3313,0.15747,-0.01,0.00647,-0.0014,-0.00369,-0.01589,0.17806
278,284672,34.14834,168.33333,1.0,0.87,1.48597,-0.00076,9.314803,0.000821,3251,0.14856,-0.01,0.0066,-0.00086,-0.00368,0.00258,0.11657
279,285696,34.74789,172.71429,1.0,0.89,1.437403,0.208988,16.798812,0.001584,3146,0.14916,-0.01,0.00734,-0.00048,-0.00422,0.00038,0.26991
280,286720,26.15405,159.85714,0.85714,0.89,1.481036,-0.000268,16.00505,0.000574,3322,0.16447,-0.01,0.0075,-0.00098,-0.00477,-0.0112,0.23749
281,287744,17.70051,150.375,0.625,0.86,1.493913,-0.000806,13.708278,0.000433,3077,0.16268,-0.01,0.00675,-0.0005,-0.00415,-0.02352,0.19009
282,288768,28.23175,154.75,1.0,0.86,1.506669,-0.017578,8.923639,0.000766,3132,0.16152,-0.01,0.00698,-0.00057,-0.00431,-0.01931,0.14329
283,289792,19.99518,190.66667,0.83333,0.86,1.499416,0.000456,18.056946,0.001327,3348,0.16901,-0.01,0.00558,-0.00493,-0.00335,-0.00261,0.15571
284,290816,20.79483,191.42857,0.85714,0.85,1.565489,-0.000641,19.279959,0.000431,3337,0.16201,-0.01,0.00711,-0.0006,-0.00387,-0.01362,0.19529
285,291840,25.3946,177.6,1.0,0.85,1.558316,-0.000612,11.123394,0.000328,3402,0.16854,-0.01,0.00725,-0.00021,-0.0036,-0.0155,0.16642
286,292864,33.71281,166.0,1.0,0.85,1.573532,-0.00068,6.63455,0.000609,3060,0.16371,-0.01,0.00727,-0.00041,-0.00463,0.00134,0.17794
287,293888,9.27883,179.42857,0.57143,0.83,1.526988,0.000477,29.371388,0.000608,3252,0.15534,-0.01,0.00669,-0.00125,-0.00326,-0.04729,0.13341
288,294912,40.82885,162.42857,1.0,0.84,1.522368,-0.00041,16.207991,0.000144,3207,0.15672,-0.01,0.00579,-0.00153,-0.00318,0.00355,0.31517
289,295936,30.85894,195.0,1.0,0.84,1.506575,-0.000559,14.103584,0.000165,3528,0.16924,-0.01,0.00741,-0.00173,-0.00406,-0.01496,0.07797
290,296960,29.72436,203.0,0.875,0.84,1.573144,-0.000313,6.754531,0.000312,3515,0.15387,-0.01,0.00615,-0.00386,-0.00256,0.00293,0.31561
291,297984,31.23831,146.66667,0.83333,0.85,1.546273,0.114402,19.910782,0.000371,3037,0.15483,-0.01,0.0073,0.00034,-0.00356,-0.00829,0.20889
292,299008,24.47787,145.6,0.8,0.85,1.518488,0.004053,13.848497,0.000389,3725,0.15938,-0.01,0.00693,-0.00994,-0.00299,-0.01009,0.17396
293,300032,28.12979,188.14286,1.0,0.86,1.47906,-0.020119,11.672333,0.000867,3225,0.16823,-0.01,0.00759,-0.00439,-0.00269,0.00301,0.24035
294,301056,32.64403,183.2,0.8,0.87,1.473443,-0.016059,11.777067,0.002466,3383,0.17818,-0.01,0.0066,-0.00839,-0.0039,0.00134,0.19619
295,302080,37.46117,165.0,1.0,0.87,1.536995,0.001425,14.074533,0.002121,3486,0.16048,-0.01,0.00845,-0.00554,-0.0033,0.0027,0.34082
296,303104,19.99356,152.57143,0.57143,0.85,1.494526,0.024382,21.468846,0.001481,3485,0.15746,-0.01,0.00743,-0.00614,-0.00294,-0.01467,0.20364
297,304128,23.49839,121.4,0.6,0.84,1.57258,-0.014414,20.833821,0.001108,3384,0.15619,-0.01,0.00731,-0.00546,-0.00298,-0.03141,0.15945
298,305152,36.90456,170.0,0.8,0.85,1.555966,-0.011911,14.947971,0.000855,3658,0.16125,-0.01,0.0079,-0.00422,-0.00383,0.00106,0.24408
299,306176,19.53089,191.0,0.77778,0.83,1.559278,-0.000912,15.672468,0.000611,3161,0.16212,-0.01,0.00769,-0.00276,-0.00267,-0.00045,0.24359
300,307200,39.68873,149.71429,1.0,0.84,1.529136,-0.06484,13.344688,0.000619,2964,0.15705,-0.01,0.00712,-0.00278,-0.0031,0.00287,0.30915
301,308224,31.32148,162.8,1.0,0.85,1.504963,0.104148,15.94533,0.001012,3272,0.1634,-0.01,0.00706,-0.00046,-0.00318,-0.01213,0.1985
302,309248,41.75171,147.0,1.0,0.85,1.540538,-0.00029,13.564443,0.000689,3212,0.17276,-0.01,0.00752,-0.0033,-0.00315,0.00102,0.34657
303,310272,24.36323,157.28571,0.71429,0.86,1.518784,-0.001574,21.203539,0.001509,3132,0.15365,-0.01,0.00678,-0.00329,-0.00236,-0.01275,0.21468
304,311296,40.13855,132.875,1.0,0.86,1.47771,-0.000212,18.014891,0.001337,3145,0.15538,-0.01,0.00931,-0.00299,-0.00309,0.00304,0.36351
305,312320,36.20624,117.6,0.8,0.85,1.511887,-0.001556,32.764977,0.00031,2980,0.16585,-0.01,0.00971,-0.0033,-0.00325,-0.02077,0.42296
306,313344,22.52784,109.28571,0.71429,0.85,1.455213,-0.001034,33.501472,0.001057,3103,0.15873,-0.01,0.00675,-0.00059,-0.00278,-0.04584,0.20459
307,314368,33.70772,148.85714,0.85714,0.84,1.505114,-0.010513,16.126133,0.000401,3166,0.15113,-0.01,0.00855,-0.00094,-0.00232,0.00103,0.31486
308,315392,38.49018,127.125,0.875,0.83,1.513293,-0.074068,16.812466,0.001589,3077,0.15978,-0.01,0.00916,-0.00062,-0.00303,-0.00256,0.33666
309,316416,43.29333,116.11111,1.0,0.85,1.418691,-0.053755,15.046716,0.000503,3081,0.15263,-0.01,0.00957,0.0002,-0.0025,0.0031,0.42167
310,317440,41.12536,119.11111,1.0,0.88,1.479921,-0.020826,14.417781,0.001607,3131,0.15854,-0.01,0.00888,-0.00239,-0.00327,0.00212,0.39984
311,318464,31.59964,117.44444,0.88889,0.9,1.415,-0.000999,18.793574,0.000899,3133,0.1631,-0.01,0.00961,-0.00452,-0.00236,-0.01136,0.33172
312,319488,33.28699,115.75,0.875,0.9,1.487976,-0.085624,15.374986,0.001727,3010,0.16839,-0.01,0.00849,-0.00552,-0.00233,-0.00718,0.30043
313,320512,40.34725,130.625,0.875,0.89,1.391643,-0.014873,14.208407,0.002068,3007,0.16718,-0.01,0.00851,-0.003,-0.00305,-0.00472,0.34476
314,321536,35.68272,119.44444,0.88889,0.88,1.405218,-0.000664,29.403971,0.000411,3248,0.17593,-0.01,0.00915,-0.00979,-0.0025,-0.00762,0.38275
315,322560,20.21129,139.125,1.0,0.9,1.378686,0.082669,21.406144,0.001017,3434,0.1716,-0.01,0.00883,-0.00125,-0.00205,-0.02204,0.2372
316,323584,31.82096,123.33333,0.88889,0.89,1.415791,0.000118,22.684075,0.00094,3083,0.17061,-0.01,0.00707,-0.00125,-0.00264,-0.02742,0.34306
