iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
134,137216,62.54071,152.5,1.0,0.97,1.314574,0.029558,17.518518,0.000571,1101,0.08614,0.125,0.0,-0.01,0.00562,0.00052,-0.01951,-0.02664,0.55138
135,138240,57.98517,147.75,1.0,0.97,1.408539,-0.00052,18.826581,0.000434,1102,0.08237,0.125,0.0,-0.01,0.00578,0.00066,-0.01788,-0.02422,0.5157
136,139264,65.03289,114.625,1.0,0.98,1.34951,-0.000816,15.588344,0.001398,1084,0.0767,0.125,0.0,-0.01,0.0071,0.00064,-0.01637,-5e-05,0.55919
137,140288,63.1075,120.66667,1.0,0.99,1.394535,-0.000332,17.447923,0.000607,1204,0.07806,0.11111,0.0,-0.01,0.00568,0.00091,-0.01534,-0.02476,0.60331
138,141312,65.48252,122.0,1.0,0.99,1.370095,0.004141,20.961199,0.000732,1304,0.07705,0.0,0.0,-0.01,0.00472,0.00063,-0.02144,-0.01988,0.49504
139,142336,55.58485,136.125,1.0,0.99,1.441371,-0.023543,15.356074,0.002529,1289,0.07856,0.25,0.0,-0.01,0.00616,0.00092,-0.0155,-0.02147,0.51147
140,143360,68.68382,127.14286,1.0,0.99,1.48648,-0.000372,16.322274,0.001578,1273,0.08357,0.0,0.0,-0.01,0.00679,0.00039,-0.01615,0.00068,0.50418
141,144384,68.64855,135.16667,1.0,1.0,1.496038,-0.126326,17.742937,0.000655,1262,0.10416,0.0,0.0,-0.01,0.00789,0.00097,-0.01821,0.00086,0.43621
142,145408,44.80438,181.0,0.83333,0.99,1.460183,-0.095405,19.851127,0.001203,1280,0.10283,0.16667,0.0,-0.01,0.00896,0.00093,-0.01194,-0.04557,0.32531
143,146432,50.39334,130.8,1.0,0.99,1.537575,-0.000616,18.852609,0.001,1243,0.10017,0.4,0.0,-0.01,0.00775,0.00087,-0.0112,-0.02143,0.3038
144,147456,46.65991,219.14286,0.71429,0.97,1.461705,-0.000466,9.946166,0.000238,1216,0.09389,0.0,0.0,-0.01,0.00886,0.00103,-0.0144,-0.00018,0.34053
145,148480,69.08212,137.8,1.0,0.97,1.573933,0.000822,31.298304,0.001024,1250,0.1057,0.0,0.0,-0.01,0.00736,0.00017,-0.00993,-0.04341,0.35787
146,149504,39.44919,189.16667,1.0,0.97,1.520445,-0.00026,18.592785,0.002151,1238,0.10107,0.66667,0.0,-0.01,0.00745,0.0001,-0.01261,-0.04432,0.34017
