iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
88,90112,8.9025,315.4,0.2,0.35,1.022065,-0.001688,0.031324,0.002475,0.303771,0.023821,0.577998,29.286867,7.990074,27.314634,9.837483,4.0,0.00029109,5,962,0.16788,0.25777,0.53,0.01111,1.0,0.14,,,-0.01,0.01113,0.01259,-0.01879,-0.00633,0.10051
89,91136,63.96586,287.0,1.0,0.35,1.072674,-0.00271,0.018021,0.003247,0.183137,0.038225,0.653835,27.4648,7.762084,27.082426,8.27236,4.0,0.00029099,1,968,0.17086,0.26224,0.53,0.01099,1.0,0.125,,,-0.01,0.00952,0.01239,-0.02177,-0.006,0.10742
90,92160,36.61272,310.4,0.6,0.33,1.13167,-0.00227,0.038914,0.002636,0.185046,0.027169,0.344119,28.391607,6.887639,28.964434,8.881394,4.0,0.00029089,5,940,0.17206,0.26957,0.54,0.01075,1.0,0.09565,,,-0.01,0.01131,0.0139,-0.01895,-0.00601,0.29735
91,93184,-4.70064,284.33333,0.0,0.31,1.18445,-0.001877,0.01683,0.001704,0.293634,0.011265,0.657134,29.071184,5.626447,27.001364,7.838182,4.0,0.00029078,3,936,0.1617,0.24995,0.53,0.01075,1.0,0.14583,,,-0.01,0.00924,0.01549,-0.02041,-0.00233,-0.009
92,94208,68.4285,153.0,1.0,0.31,0.973892,-0.003407,0.020114,0.002417,0.192704,0.026332,0.524852,25.204641,6.072362,25.155991,7.286477,4.0,0.00029068,1,1002,0.17207,0.26144,0.53,0.01064,1.0,0.0,,,-0.01,0.00833,0.01289,-0.02573,-0.00823,0.13088
93,95232,9.28466,404.0,0.2,0.29,0.729256,-0.002839,0.016405,0.002389,0.21952,0.030483,0.628486,25.057079,5.763847,24.512476,7.364285,4.0,0.00029058,5,1030,0.14093,0.21908,0.54,0.01053,0.8,0.0885,,,-0.01,0.01071,0.01004,-0.02005,-0.00873,0.13439
94,96256,33.2682,299.5,0.5,0.29,0.826737,-0.002929,0.017132,0.002222,0.204859,0.027065,0.674632,25.773754,6.542556,25.660074,7.989764,4.0,0.00029048,2,992,0.15121,0.24716,0.55,0.01042,1.0,0.07692,,,-0.01,0.00858,0.0148,-0.02659,-0.00568,0.14337
95,97280,25.97399,246.71429,0.42857,0.27,0.985372,-0.002881,0.057831,0.003567,0.164101,0.051025,0.345851,27.135965,6.305375,27.00572,10.547935,4.0,0.00029037,7,938,0.14353,0.22557,0.55,0.0101,1.0,0.14286,,,-0.01,0.01064,0.01205,-0.01928,-0.00901,0.32796
96,98304,18.66333,173.33333,0.33333,0.25,0.739196,-0.001713,0.027903,0.001938,0.137016,0.017648,0.444801,27.355801,5.854446,26.900644,7.811215,4.0,0.00029027,3,1033,0.13796,0.22582,0.55,0.01,1.0,0.06897,,,-0.01,0.01113,0.01273,-0.02265,-0.00756,0.13224
97,99328,20.67934,185.33333,0.33333,0.24,0.966209,-0.003187,0.022861,0.003073,0.172909,0.030413,0.536991,29.032871,6.37574,28.874258,7.758859,4.0,0.00029017,3,982,0.14401,0.22812,0.54,0.01,1.0,0.0625,,,-0.01,0.00671,0.01194,-0.0261,-0.00566,0.11324
98,100352,-5.25639,362.8,0.0,0.22,0.887503,-0.002242,0.015711,0.001985,0.26874,0.01852,0.654365,28.00267,6.19263,26.277554,7.31739,4.0,0.00029007,5,1007,0.15724,0.23811,0.55,0.01,1.0,0.10294,,,-0.01,0.00727,0.0086,-0.03017,-0.00227,-0.0074
99,101376,17.3693,310.33333,0.33333,0.2,1.227778,-0.003825,0.018569,0.003204,0.207971,0.035819,0.67908,28.53532,6.849419,28.371527,8.170161,4.0,0.00028996,3,900,0.14868,0.23911,0.56,0.01,1.0,0.13793,,,-0.01,0.00959,0.01366,-0.02245,-0.00236,0.08328
100,102400,67.39164,189.25,1.0,0.23,0.890008,-0.002343,0.050171,0.001579,0.351836,0.013777,0.44611,27.459269,7.305791,29.862188,10.202622,4.0,0.00028986,4,993,0.14343,0.22818,0.53,0.01,1.0,0.15385,,,-0.01,0.00762,0.00855,-0.0206,0.0,0.4851
101,103424,66.79474,222.83333,1.0,0.28,0.8987,-0.00211,0.069075,0.001764,0.514851,0.015451,0.237602,29.810602,6.468077,33.515755,10.164927,4.0,0.00028976,6,996,0.13914,0.22675,0.48,0.01,1.0,0.15789,,,-0.01,0.0087,0.01252,-0.02023,-0.00589,0.70057
102,104448,-4.10587,342.66667,0.0,0.27,0.883843,-0.002307,0.014622,0.002142,0.211357,0.023891,0.543609,33.096405,5.173368,32.231014,6.006407,4.0,0.00028966,3,959,0.14564,0.24214,0.48,0.01,0.66667,0.18966,,,-0.01,0.00884,0.01158,-0.01937,-0.01066,-0.00349
103,105472,19.22711,237.66667,0.33333,0.27,0.661035,-0.001379,0.027858,0.001608,0.173481,0.018276,0.42047,32.800167,4.41206,31.935362,7.361138,4.0,0.00028956,3,1046,0.12699,0.20412,0.46,0.01,1.0,0.2,,,-0.01,0.0076,0.00763,-0.0195,-0.00175,0.14917
104,106496,27.56617,329.5,0.5,0.28,0.793897,-0.001662,0.037768,0.002322,0.15575,0.031076,0.327694,32.331818,4.853409,31.661438,8.015931,4.0,0.00028945,4,1016,0.13407,0.20577,0.43,0.01,1.0,0.2,,,-0.01,0.00762,0.00465,-0.01997,-0.00316,0.23673
105,107520,37.4653,252.8,0.6,0.31,0.975618,-0.003029,0.04235,0.002526,0.201284,0.024623,0.353183,31.171301,5.063397,31.963743,8.585484,4.0,0.00028935,5,917,0.13445,0.21894,0.4,0.01,1.0,0.22,,,-0.01,0.00989,0.00781,-0.02195,-0.00532,0.30535
106,108544,48.52008,185.5,0.75,0.34,0.949304,-0.003457,0.03186,0.003457,0.157725,0.044678,0.54381,33.366203,5.927318,33.277649,8.856195,4.0,0.00028925,4,966,0.13646,0.21704,0.36,0.01,1.0,0.17241,,,-0.01,0.00687,0.00813,-0.02346,-0.00523,0.32939
107,109568,52.372,194.6,0.8,0.38,0.835085,-0.00291,0.043645,0.002873,0.310864,0.039795,0.493651,33.120556,6.331777,35.123089,9.776812,4.0,0.00028915,5,964,0.12431,0.19235,0.31,0.01,0.8,0.17778,,,-0.01,0.00903,0.00632,-0.0175,0.00673,0.47682
108,110592,57.83672,183.83333,0.83333,0.43,0.894813,-0.004904,0.030336,0.00374,0.388145,0.04984,0.705971,36.75872,7.689227,39.272511,10.661742,4.0,0.00028904,6,953,0.13569,0.21249,0.26,0.01,0.33333,0.15385,,,-0.01,0.00671,0.00653,-0.02304,0.00139,0.58578
109,111616,32.50953,298.75,0.5,0.45,0.795029,-0.004871,0.021457,0.003472,0.260218,0.048444,0.790126,39.991142,10.133564,41.063091,10.645931,4.0,0.00028894,4,998,0.13837,0.21475,0.24,0.01,0.5,0.25714,,,-0.01,0.00777,0.00819,-0.02263,-0.0023,0.25811
110,112640,69.8072,120.6,1.0,0.5,0.899417,-0.003345,0.03392,0.003388,0.360444,0.045689,0.657117,41.944187,9.360459,44.465084,10.436298,4.0,0.00028884,5,960,0.13037,0.19995,0.21,0.01,0.6,0.23529,,,-0.01,0.00712,0.0063,-0.02621,0.0043,0.56446
111,113664,32.24045,276.75,0.5,0.52,0.855805,-0.004601,0.013261,0.002401,0.216238,0.018311,0.83582,45.409344,8.904339,45.579895,9.525154,4.0,0.00028874,4,996,0.1389,0.20871,0.2,0.01,0.25,0.10169,,,-0.01,0.00686,0.0082,-0.02752,-0.00325,0.24249
112,114688,45.8191,254.0,0.66667,0.54,0.748322,-0.004135,0.011176,0.002326,0.190513,0.02975,0.824013,47.541443,8.44621,47.847935,8.692938,4.0,0.00028863,3,1037,0.1294,0.19728,0.2,0.01,0.66667,0.10526,,,-0.01,0.0057,0.00847,-0.0283,0.00504,0.27232
113,115712,50.56056,257.0,0.8,0.56,0.795882,-0.003747,0.019878,0.003282,0.19038,0.034598,0.701697,46.969093,7.866038,47.95895,8.586824,4.0,0.00028853,5,1002,0.13108,0.20447,0.2,0.01,0.2,0.13433,,,-0.01,0.00652,0.01197,-0.0217,0.00439,0.47039
114,116736,54.75873,225.0,0.8,0.58,0.824041,-0.003665,0.015641,0.002154,0.22242,0.027727,0.708754,47.778866,6.806241,48.771152,7.718684,4.0,0.00028843,5,964,0.13068,0.19124,0.2,0.01,0.2,0.02564,,,-0.01,0.00634,0.01105,-0.02115,-0.00129,0.45509
115,117760,41.83585,195.2,0.6,0.59,0.708569,-0.001442,0.028833,0.001712,0.156598,0.011021,0.530352,49.465466,5.836062,49.260883,8.259758,4.0,0.00028833,5,1015,0.13199,0.2078,0.21,0.01,0.4,0.0303,,,-0.01,0.00668,0.01377,-0.02532,-0.00415,0.41048
116,118784,53.79148,233.4,0.8,0.61,0.744603,-0.005027,0.012011,0.003775,0.213206,0.055525,0.710658,49.816872,5.831872,50.3456,6.832076,4.0,0.00028822,5,977,0.14082,0.1991,0.19,0.01,0.2,0.06667,,,-0.01,0.00749,0.01225,-0.02477,0.00038,0.48622
117,119808,18.90645,320.33333,0.33333,0.61,0.646201,-0.001695,0.02442,0.002026,0.249551,0.024379,0.609757,50.193272,5.873761,48.77528,8.4485,4.0,0.00028812,3,1058,0.14607,0.20968,0.19,0.01,0.66667,0.04167,,,-0.01,0.0046,0.01811,-0.02882,0.00053,0.14457
118,120832,31.53431,326.5,0.5,0.61,0.80435,-0.00379,0.005754,0.002706,0.228164,0.027379,0.825548,52.13208,5.652796,51.342461,6.082773,4.0,0.00028802,2,988,0.14255,0.2131,0.19,0.01,0.0,0.06154,,,-0.01,0.00648,0.01947,-0.02932,-0.00134,0.11529
119,121856,28.94498,302.0,0.5,0.62,0.84141,-0.001187,0.026869,0.002003,0.238412,0.019217,0.615893,51.291187,6.436283,50.029392,8.80018,4.0,0.00028792,4,1000,0.13439,0.20754,0.2,0.01,0.5,0.10938,,,-0.01,0.00575,0.01378,-0.02864,-0.00226,0.22356
120,122880,-4.12704,450.0,0.0,0.61,1.013715,-0.005843,0.003505,0.002997,0.31215,0.034494,0.935026,51.437389,7.239737,50.338802,7.835669,4.0,0.00028781,1,972,0.14422,0.216,0.21,0.01,0.0,0.09091,,,-0.01,0.00413,0.0172,-0.03248,-0.00017,0.0
121,123904,12.5931,383.75,0.25,0.61,1.070288,-0.001318,0.021423,0.001939,0.287502,0.019636,0.778481,50.171711,8.369822,48.469311,10.633266,4.0,0.00028771,4,947,0.1324,0.20618,0.23,0.01,0.25,0.04167,,,-0.01,0.00553,0.01796,-0.02643,0.00174,0.09126
122,124928,28.35001,344.0,0.5,0.62,1.207577,-0.002825,0.026055,0.002779,0.239905,0.031982,0.820574,48.783745,11.08693,47.723171,12.753856,4.0,0.00028761,4,915,0.12958,0.19481,0.23,0.01,1.0,0.09756,,,-0.01,0.00629,0.01489,-0.02407,0.00036,0.15907
123,125952,-3.49923,450.0,0.0,0.62,1.33051,-0.005031,0.00548,0.00359,0.327241,0.03833,0.951243,49.460976,10.174626,48.091328,10.739018,4.0,0.00028751,1,918,0.13633,0.20928,0.23,0.01,0.0,0.07937,,,-0.01,0.00601,0.01856,-0.02353,0.0004,0.0
124,126976,-3.81782,450.0,0.0,0.62,1.339117,-0.005655,0.002626,0.003904,0.309473,0.040144,0.979167,46.108574,10.746219,45.001923,11.320048,4.0,0.0002874,2,931,0.14176,0.21031,0.24,0.01,0.5,0.04444,,,-0.01,0.00488,0.01688,-0.02644,0.00167,0.0
125,128000,37.91096,375.66667,0.66667,0.63,1.237434,-0.003817,0.017782,0.003531,0.207887,0.03268,0.852794,44.350811,11.515128,43.909931,11.899381,4.0,0.0002873,3,913,0.1477,0.21759,0.24,0.01,0.66667,0.07634,,,-0.01,0.00511,0.01691,-0.0262,0.00015,0.15452
126,129024,-2.30327,450.0,0.0,0.6,1.263697,-0.006002,0.00373,0.00471,0.304289,0.05957,0.971618,45.243748,11.185919,44.127655,11.784719,4.0,0.0002872,3,876,0.14508,0.20719,0.27,0.01,0.33333,0.02649,,,-0.01,0.00653,0.01769,-0.02623,-0.00079,0.0
127,130048,nan,nan,0.0,0.6,1.31628,-0.005412,0.004072,0.005302,0.369444,0.074254,0.977036,41.854408,12.503765,40.519085,12.965374,4.0,0.0002871,0,912,0.14719,0.20553,0.27,0.01,0.0,0.0,,,-0.01,0.0049,0.01377,-0.02596,0.00062,0.0
128,131072,-4.61749,450.0,0.0,0.57,1.290568,-0.005682,0.005499,0.005561,0.314497,0.067941,0.968499,38.001335,12.980631,36.817791,13.185105,4.0,0.000287,3,861,0.1356,0.20232,0.3,0.01,0.66667,0.10169,,,-0.01,0.00599,0.01479,-0.02236,0.00078,0.0
129,132096,6.06014,409.5,0.16667,0.54,1.366183,-0.004675,0.014913,0.004273,0.245074,0.058664,0.899622,38.285545,12.244043,37.971962,12.902995,4.0,0.00028689,6,851,0.13476,0.20562,0.34,0.01,0.66667,0.06538,,,-0.01,0.00627,0.01454,-0.02167,0.00083,0.07093
130,133120,69.57785,143.0,1.0,0.55,1.543487,-0.004757,0.014045,0.005979,0.343644,0.084752,0.917749,39.265564,12.850984,38.60342,13.584402,4.0,0.00028679,1,817,0.14188,0.2034,0.33,0.01,0.0,0.1,,,-0.01,0.00488,0.01259,-0.02429,0.0,0.06898
131,134144,61.33041,344.0,1.0,0.56,1.509463,-0.005883,0.013736,0.004656,0.258305,0.059187,0.921053,36.713562,13.150296,36.098595,13.741721,4.0,0.00028669,1,832,0.13541,0.20652,0.33,0.01,0.0,0.12,,,-0.01,0.00621,0.01548,-0.02091,-0.00109,0.06339
132,135168,46.97636,349.0,0.8,0.58,1.223213,-0.004502,0.047231,0.00365,0.274326,0.050851,0.696057,34.187794,12.585115,35.139557,13.260386,4.0,0.00028659,5,880,0.13858,0.21262,0.34,0.01,0.6,0.08854,,,-0.01,0.00628,0.01524,-0.02356,-0.00323,0.29091
133,136192,-6.48252,450.0,0.0,0.56,1.133993,-0.00525,0.008212,0.003993,0.286855,0.050677,0.937173,34.787251,11.461968,33.666653,11.736508,4.0,0.00028648,2,910,0.15391,0.19829,0.36,0.01,1.0,0.10227,,,-0.01,0.00811,0.01129,-0.02487,-0.00302,0.0
134,137216,29.78121,344.5,0.5,0.56,1.060476,-0.005428,0.020362,0.003601,0.25298,0.048723,0.811528,33.200172,10.522026,32.616661,10.93234,4.0,0.00028638,2,915,0.15666,0.21466,0.36,0.01,1.0,0.16901,,,-0.01,0.00595,0.0172,-0.02367,0.00016,0.08803
135,138240,59.32421,364.5,1.0,0.57,1.068047,-0.0033,0.042565,0.003266,0.278813,0.042236,0.603718,32.279175,10.091304,33.770786,11.14666,4.0,0.00028628,4,918,0.1574,0.20063,0.36,0.0,1.0,0.072,,,-0.01,0.00741,0.01588,-0.02703,-0.00126,0.32718
136,139264,17.62522,380.33333,0.33333,0.56,1.117962,-0.003331,0.019592,0.003349,0.216069,0.04555,0.77406,34.656475,9.441978,34.844406,9.785275,4.0,0.00028618,3,893,0.15461,0.19947,0.38,0.0,1.0,0.20721,,,-0.01,0.00749,0.01605,-0.02501,-0.00244,0.08361
137,140288,63.52256,275.66667,1.0,0.57,1.04757,-0.003478,0.028583,0.002345,0.220003,0.026576,0.641551,35.09251,8.392759,35.514957,9.312913,4.0,0.00028607,3,891,0.15224,0.2131,0.38,0.0,1.0,0.10476,,,-0.01,0.00698,0.01976,-0.02097,-0.00299,0.25878
138,141312,29.32306,304.75,0.5,0.55,0.85567,-0.001845,0.030326,0.002198,0.156324,0.026472,0.594237,35.71912,7.117144,35.409019,9.005109,4.0,0.00028597,4,960,0.15215,0.20137,0.39,0.0,1.0,0.03488,,,-0.01,0.00799,0.01288,-0.02264,0.00149,0.2155
139,142336,42.59891,288.33333,0.66667,0.55,1.205402,-0.004781,0.023019,0.004457,0.255107,0.058489,0.680395,35.528019,7.92424,36.07819,8.808529,4.0,0.00028587,3,853,0.15034,0.19746,0.39,0.0,0.66667,0.09877,,,-0.01,0.00704,0.01648,-0.0239,0.002,0.1625
140,143360,45.40553,282.5,0.66667,0.55,1.193612,-0.004515,0.038774,0.005304,0.295967,0.074254,0.542022,35.524815,7.185294,37.097637,9.464826,4.0,0.00028577,6,842,0.16403,0.23664,0.39,0.0,0.83333,0.045,,,-0.01,0.00647,0.02111,-0.02414,-0.00104,0.33531
141,144384,68.68917,200.5,1.0,0.55,1.130964,-0.003432,0.01971,0.002646,0.230154,0.029925,0.696274,36.650791,6.959825,37.38269,8.181931,4.0,0.00028566,2,876,0.16747,0.23916,0.39,0.0,0.5,0.10169,,,-0.01,0.00771,0.01955,-0.02248,-0.00255,0.1854
142,145408,30.34054,357.25,0.5,0.54,1.116095,-0.002856,0.016699,0.002389,0.207896,0.02417,0.715329,38.222187,6.68931,39.060692,7.832871,4.0,0.00028556,4,875,0.16094,0.23957,0.4,0.0,1.0,0.05882,,,-0.01,0.00604,0.02303,-0.02463,0.00545,0.18009
143,146432,74.16177,103.0,1.0,0.55,1.274472,-0.004763,0.014678,0.004116,0.245756,0.051967,0.764876,39.072758,7.25758,39.135048,8.125681,4.0,0.00028546,1,868,0.15729,0.25248,0.39,0.0,0.0,0.0,,,-0.01,0.00551,0.02539,-0.02279,-0.00101,0.08913
144,147456,27.05342,352.0,0.4,0.53,1.034514,-0.003346,0.013797,0.002935,0.211251,0.034598,0.771198,38.101616,6.789895,38.314709,7.940889,4.0,0.00028536,5,888,0.16649,0.26406,0.41,0.0,0.4,0.04962,,,-0.01,0.00681,0.03081,-0.02531,-0.00095,0.19928
145,148480,-3.61228,450.0,0.0,0.52,0.575469,-0.004542,0.003436,0.001445,0.238433,0.015765,0.901393,37.834011,5.998182,37.108219,6.034332,4.0,0.00028525,2,1006,0.16853,0.2472,0.42,0.0,1.0,0.04854,,,-0.01,0.00625,0.02288,-0.02523,-0.0043,0.0
146,149504,53.45133,234.0,0.75,0.52,0.575822,-0.001966,0.024508,0.00089,0.223295,0.006906,0.633553,36.881428,5.729435,37.986538,8.369315,4.0,0.00028515,4,1007,0.15098,0.23315,0.42,0.0,0.75,0.04717,,,-0.01,0.0076,0.0194,-0.02123,0.00699,0.51615
147,150528,17.53429,364.0,0.25,0.5,0.855834,-0.004433,0.012627,0.002709,0.223107,0.027972,0.818748,38.064507,7.621338,38.161987,8.46855,4.0,0.00028505,4,918,0.14412,0.22405,0.45,0.0,0.25,0.06504,,,-0.01,0.00743,0.02332,-0.01926,-0.00115,0.12003
148,151552,45.25903,276.66667,0.66667,0.5,1.013489,-0.002785,0.015512,0.002614,0.180673,0.027448,0.717083,40.626831,6.835424,40.783417,7.558991,4.0,0.00028495,3,883,0.15336,0.23732,0.45,0.0,0.66667,0.04444,,,-0.01,0.0074,0.02445,-0.01878,0.00064,0.19851
149,152576,52.48268,267.25,0.75,0.5,1.019054,-0.003968,0.021414,0.003542,0.231877,0.047084,0.705266,40.971523,7.021791,42.027046,8.645185,4.0,0.00028484,4,910,0.16354,0.24915,0.45,0.0,0.5,0.0,,,-0.01,0.00661,0.02941,-0.02596,0.00202,0.30642
150,153600,70.88179,159.6,1.0,0.52,1.028123,-0.002721,0.030248,0.001732,0.322781,0.0113,0.643549,41.00407,7.079396,42.846897,9.165029,4.0,0.00028474,5,885,0.15754,0.25825,0.44,0.0,0.8,0.01587,,,-0.01,0.00702,0.03153,-0.02244,0.002,0.51249
151,154624,35.35367,302.75,0.5,0.53,1.104245,-0.003197,0.016146,0.002049,0.227076,0.02138,0.786414,42.379208,7.675065,43.147366,8.710506,4.0,0.00028464,4,894,0.15085,0.24614,0.44,0.0,0.75,0.02721,,,-0.01,0.00687,0.02776,-0.02004,0.00198,0.19435
152,155648,52.38522,184.75,0.75,0.54,0.976965,-0.002327,0.031637,0.002491,0.198413,0.019427,0.624463,43.2607,7.332772,43.619976,9.430284,4.0,0.00028454,4,889,0.16969,0.2625,0.42,0.0,0.25,0.00719,,,-0.01,0.00664,0.02817,-0.02106,-0.00144,0.30946
153,156672,59.34125,233.28571,0.85714,0.58,0.991235,-0.003544,0.028251,0.002952,0.291624,0.029157,0.667392,44.188507,7.635632,45.856655,9.140273,4.0,0.00028444,7,881,0.1666,0.26605,0.4,0.0,0.85714,0.00952,,,-0.01,0.00602,0.02924,-0.0256,0.00132,0.61038
154,157696,51.53225,183.625,0.75,0.62,0.948382,-0.001361,0.071119,0.00172,0.207365,0.011509,0.461319,44.503742,7.717298,45.398472,11.536655,4.0,0.00028433,8,852,0.13558,0.22264,0.34,0.0,0.875,0.02326,,,-0.01,0.00957,0.02172,-0.02153,-0.00292,0.57765
155,158720,33.48327,132.25,0.5,0.64,0.881781,-0.001668,0.054012,0.001888,0.271623,0.014753,0.542442,46.668282,7.764837,45.555969,11.051924,4.0,0.00028423,4,872,0.15637,0.24798,0.3,0.0,1.0,0.01852,,,-0.01,0.00831,0.0262,-0.02157,-0.00287,0.2042
156,159744,70.02299,197.0,1.0,0.67,1.023711,-0.002498,0.024124,0.001773,0.226134,0.017508,0.740562,47.620247,9.118178,48.542774,9.772367,4.0,0.00028413,4,864,0.15133,0.23904,0.27,0.0,1.0,0.01613,,,-0.01,0.00705,0.02256,-0.02426,-0.00281,0.37732
157,160768,59.3527,201.57143,0.85714,0.67,1.077691,-0.003335,0.031468,0.002695,0.325405,0.027204,0.645786,47.778881,8.495699,49.515831,9.707255,4.0,0.00028403,7,831,0.13506,0.22097,0.27,0.0,0.85714,0.03896,,,-0.01,0.00731,0.02032,-0.02124,0.00031,0.5356
158,161792,68.90862,196.33333,1.0,0.7,1.043656,-0.003753,0.013648,0.002442,0.221859,0.032087,0.842339,50.580021,8.953124,50.890137,9.410692,4.0,0.00028392,3,905,0.13831,0.2215,0.24,0.0,1.0,0.04615,,,-0.01,0.00498,0.01876,-0.02056,0.00313,0.30301
159,162816,47.21354,279.0,0.75,0.7,1.068856,-0.002522,0.024997,0.002639,0.200137,0.029646,0.774821,49.964897,9.076161,49.510036,10.960149,4.0,0.00028382,4,881,0.13523,0.20684,0.23,0.0,0.75,0.02362,,,-0.01,0.00605,0.0188,-0.02239,0.00036,0.2593
160,163840,53.08208,252.8,0.8,0.71,1.019815,-0.002653,0.03252,0.00145,0.176591,0.015346,0.697261,50.15147,8.686104,50.286335,10.706039,4.0,0.00028372,5,885,0.13881,0.21957,0.21,0.0,0.8,0.04386,,,-0.01,0.00625,0.01744,-0.02164,0.00339,0.36805
161,164864,70.68628,129.2,1.0,0.72,1.136578,-0.002372,0.021224,0.001776,0.263879,0.01266,0.665888,52.080486,7.279994,53.276611,8.095464,4.0,0.00028362,5,883,0.13756,0.22027,0.21,0.0,0.8,0.05263,,,-0.01,0.00718,0.01918,-0.02069,0.00375,0.44165
162,165888,54.41865,238.0,0.8,0.73,1.126189,-0.003732,0.01324,0.002772,0.230384,0.026507,0.754365,54.077724,6.902616,54.384434,7.429016,4.0,0.00028351,5,908,0.12949,0.2069,0.2,0.0,1.0,0.008,,,-0.01,0.00627,0.02166,-0.02143,-0.00316,0.34105
163,166912,68.62879,163.4,1.0,0.75,1.039974,-0.003048,0.015713,0.003797,0.188946,0.037667,0.618341,53.789162,6.207897,54.16082,6.76524,4.0,0.00028341,5,922,0.1354,0.21553,0.18,0.0,1.0,0.02174,,,-0.01,0.00621,0.01701,-0.02577,-0.00311,0.46494
164,167936,44.76051,210.66667,0.66667,0.75,1.010829,-0.001193,0.040756,0.001601,0.177166,0.013637,0.431067,53.727802,6.106693,53.118107,8.714792,4.0,0.00028331,6,955,0.1257,0.18961,0.17,0.0,0.83333,0.05469,,,-0.01,0.0051,0.0141,-0.02215,0.00491,0.37611
165,168960,40.64079,273.2,0.6,0.75,1.203684,-0.005691,0.01001,0.003918,0.221268,0.044922,0.795093,54.734455,6.350757,54.713509,7.004011,4.0,0.00028321,5,889,0.1342,0.21235,0.17,0.0,0.6,0.01575,,,-0.01,0.00542,0.01672,-0.0212,-0.00061,0.24163
166,169984,67.88965,188.0,1.0,0.78,0.98273,-0.003925,0.010177,0.003464,0.209053,0.038749,0.734063,54.926495,5.986095,55.050167,6.508053,4.0,0.0002831,4,917,0.14389,0.21829,0.14,0.0,0.75,0.1194,,,-0.01,0.0065,0.0131,-0.02026,0.00327,0.37896
167,171008,68.91687,168.16667,1.0,0.8,1.078702,-0.002722,0.01202,0.003428,0.232075,0.042027,0.759308,54.821045,6.517012,55.728077,7.435302,4.0,0.000283,6,891,0.14249,0.22436,0.12,0.0,1.0,0.06329,,,-0.01,0.00616,0.0141,-0.02113,0.00076,0.53211
168,172032,62.42216,158.1,0.9,0.83,1.163385,-0.005809,0.011455,0.004408,0.33006,0.056885,0.738354,56.878609,5.813843,58.443699,6.641828,4.0,0.0002829,10,860,0.13163,0.20743,0.09,0.0,0.7,0.14198,,,-0.01,0.00563,0.011,-0.02274,0.00573,0.7345
169,173056,70.294,132.8,1.0,0.84,0.956607,-0.003651,0.006309,0.003495,0.23262,0.040492,0.795404,59.466148,5.672891,60.114159,5.632173,4.0,0.0002828,5,931,0.13381,0.19952,0.08,0.0,0.8,0.06818,,,-0.01,0.00641,0.01225,-0.02329,0.00546,0.49316
170,174080,69.25056,148.11111,1.0,0.87,1.197703,-0.004892,0.006973,0.003873,0.309254,0.0512,0.706419,59.973991,4.884426,60.735996,5.014326,4.0,0.00028269,9,867,0.12526,0.19267,0.06,0.0,0.66667,0.1165,,,-0.01,0.00657,0.00779,-0.02329,0.00431,0.70744
171,175104,70.2081,123.0,1.0,0.87,1.021888,-0.004736,0.004911,0.003525,0.222782,0.038714,0.72216,61.121059,3.990593,61.157436,4.291753,4.0,0.00028259,3,912,0.1236,0.19922,0.06,0.0,1.0,0.11111,,,-0.01,0.00822,0.01252,-0.02227,0.0033,0.27956
172,176128,60.83786,161.625,0.875,0.88,1.122209,-0.003452,0.005083,0.00276,0.20897,0.025809,0.729423,61.419128,4.215291,61.588909,4.678125,4.0,0.00028249,8,869,0.1145,0.1785,0.07,0.0,0.75,0.15217,,,-0.01,0.00621,0.01012,-0.02167,0.00428,0.61334
173,177152,68.30282,171.0,1.0,0.9,0.967801,-0.003193,0.005413,0.001971,0.211142,0.018694,0.64004,61.766376,3.75945,62.238045,3.99551,4.0,0.00028239,8,834,0.1041,0.1651,0.07,0.0,0.75,0.07595,,,-0.01,0.00658,0.00613,-0.02053,0.00209,0.69218
174,178176,69.65779,131.375,1.0,0.91,0.822957,-0.002242,0.005165,0.002843,0.176735,0.035226,0.588189,62.312656,3.312624,62.654545,3.652022,4.0,0.00028228,8,854,0.11617,0.17204,0.06,0.0,0.875,0.32653,,,-0.01,0.00684,0.00474,-0.01878,0.00221,0.83853
175,179200,70.34935,113.75,1.0,0.92,1.039181,-0.002763,0.004322,0.004254,0.222726,0.045027,0.608918,62.827557,2.913586,63.506878,3.411274,4.0,0.00028218,8,818,0.09977,0.15901,0.06,0.0,0.75,0.38235,,,-0.01,0.007,0.00549,-0.01886,0.00841,0.70069
176,180224,65.02744,106.23077,0.92308,0.92,1.113568,-0.001441,0.042783,0.00281,0.159805,0.022496,0.182421,62.951885,3.393667,62.626469,7.749892,4.0,0.00028208,13,794,0.10418,0.16121,0.06,0.0,0.61538,0.23214,,,-0.01,0.00779,0.00396,-0.02005,0.00126,0.97511
177,181248,70.78082,103.55556,1.0,0.94,0.849982,-0.002559,0.007689,0.00203,0.220429,0.0226,0.590261,61.989956,3.819761,63.264229,4.18865,4.0,0.00028198,9,843,0.09809,0.15937,0.04,0.0,1.0,0.26087,,,-0.01,0.00856,0.00443,-0.01747,0.00614,0.90186
