iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1792,1835008,76.45694,93.11111,1.0,1.0,0.819381,-0.002209,0.001485,0.001084,0.269795,0.00827,0.87383,69.601204,2.923808,69.236084,3.746521,4.0,0.0001166,9,292,0.06693,0.09592,0.0,0.92,100,0.22222,0.36893,,,-0.01,0.02635,0.00291,-0.00105,0.01041,0.66688
1793,1836032,75.75923,103.6,1.0,1.0,0.826106,-0.00277,0.001677,0.002004,0.297091,0.018326,0.973552,67.813812,7.924203,67.433365,8.792387,4.0,0.0001165,10,291,0.06272,0.0897,0.0,0.91,100,0.3,0.52174,,,-0.01,0.02473,0.00163,0.00066,0.01105,0.74269
1794,1837056,76.40072,95.44444,1.0,1.0,0.82217,-0.002347,0.001257,0.002551,0.365972,0.026459,0.992659,65.728653,13.883803,65.478264,14.631964,4.0,0.0001164,9,294,0.05872,0.08191,0.0,0.9,100,0.11111,0.45614,,,-0.01,0.02496,0.00351,0.00049,0.01547,0.6607
1795,1838080,67.98056,156.8,0.9,0.99,0.828782,-0.001872,0.001966,0.002484,0.332998,0.019714,0.99109,66.520325,14.498266,66.25499,14.912266,4.0,0.00011629,10,294,0.05671,0.0801,0.01,0.91,100,0.2,0.69038,,,-0.01,0.0252,0.00236,-0.00107,0.01118,0.6567
1796,1839104,76.17428,93.9,1.0,0.99,0.77079,-0.001667,0.000811,0.002897,0.425884,0.034607,0.448981,70.878792,1.064716,70.958298,1.221948,4.0,0.00011619,10,288,0.05363,0.08026,0.01,0.91,100,0.1,0.45082,,,-0.01,0.02692,0.00448,0.00072,0.01653,0.72352
1797,1840128,76.09606,95.23077,1.0,0.99,0.769237,-0.001824,0.001001,0.002364,0.283977,0.017059,0.424553,70.802116,1.16811,70.828667,1.309681,4.0,0.00011609,13,281,0.05841,0.08822,0.01,0.92,100,0.30769,0.48333,,,-0.01,0.02693,0.00347,0.00027,0.01102,0.95453
1798,1841152,76.28532,95.33333,1.0,0.99,0.742209,-0.002079,0.000509,0.001879,0.308715,0.011566,0.691013,70.885208,1.160464,70.968086,1.265932,4.0,0.00011599,9,291,0.04709,0.07054,0.01,0.93,100,0.44444,0.5,,,-0.01,0.02971,0.00302,0.00103,0.01291,0.64893
1799,1842176,76.01299,94.45455,1.0,0.99,0.760691,-0.001762,0.000679,0.001657,0.275844,0.01239,0.603332,71.03611,1.117387,71.119919,1.285824,4.0,0.00011588,11,207,0.0539,0.08157,0.01,0.93,100,0.18182,0.47482,,,-0.01,0.02823,0.0037,0.00131,0.0158,0.80582
1800,1843200,76.6118,93.91667,1.0,0.99,0.780574,-0.002439,0.000436,0.001824,0.248244,0.012207,0.755614,70.922165,1.174024,71.085228,1.294346,4.0,0.00011578,12,261,0.05002,0.07748,0.01,0.93,100,0.0,0.49198,,,-0.01,0.02789,0.00368,0.00033,0.01498,0.85908
1801,1844224,76.59159,92.0,1.0,0.99,0.737427,-0.001817,0.000688,0.002092,0.283806,0.013901,0.666391,70.987503,1.196555,71.072403,1.400311,4.0,0.00011568,9,286,0.04526,0.06801,0.01,0.93,100,0.0,0.31818,,,-0.01,0.02955,0.00448,0.00125,0.01413,0.65433
1802,1845248,75.86192,97.6,1.0,0.99,0.754893,-0.002548,0.000754,0.002096,0.278462,0.017868,0.590706,71.073074,1.25266,71.099548,1.334197,4.0,0.00011558,10,290,0.05172,0.0809,0.01,0.92,100,0.3,0.46809,,,-0.01,0.02708,0.00478,0.00103,0.01386,0.73077
